row_off,col_off,split,block
91356,33762,test,6_2
2979,40713,train,0_2
2979,59580,train,0_3
56601,41706,val,3_2
81426,33762,val,5_2
80433,23832,test,5_1
100293,37734,test,6_2
46671,46671,val,3_3
13902,70503,train,0_4
46671,65538,val,3_4
32769,63552,val,2_4
47664,34755,val,3_2
10923,60573,train,0_4
12909,63552,train,0_4
97314,13902,train,6_0
79440,23832,test,5_1
19860,46671,test,1_3
36741,28797,val,2_1
17874,51636,test,1_3
19860,57594,test,1_3
101286,4965,train,6_0
94335,33762,test,6_2
53622,66531,val,3_4
25818,53622,test,1_3
77454,71496,test,5_4
25818,52629,test,1_3
29790,29790,test,1_1
85398,17874,test,5_1
29790,37734,train,1_2
87384,31776,val,5_2
30783,15888,val,2_1
94335,70503,val,6_4
16881,37734,train,1_2
105258,52629,test,7_3
51636,44685,val,3_2
20853,19860,test,1_1
38727,0,val,2_0
53622,19860,train,3_1
34755,73482,val,2_4
24825,58587,test,1_3
103272,20853,train,6_1
56601,53622,val,3_3
30783,28797,val,2_1
75468,57594,test,5_3
90363,37734,test,6_2
2979,57594,train,0_3
40713,49650,train,2_3
12909,66531,train,0_4
75468,29790,test,5_1
19860,58587,test,1_3
26811,38727,train,1_2
82419,52629,test,5_3
75468,9930,train,5_0
29790,38727,train,1_2
13902,67524,train,0_4
68517,50643,train,4_3
37734,43692,train,2_2
83412,17874,test,5_1
83412,50643,test,5_3
5958,62559,train,0_4
7944,63552,train,0_4
69510,16881,val,4_1
66531,56601,train,4_3
15888,72489,train,1_4
96321,15888,train,6_1
6951,56601,train,0_3
17874,21846,test,1_1
17874,70503,train,1_4
9930,60573,train,0_4
16881,47664,test,1_3
76461,15888,test,5_1
89370,18867,test,5_1
11916,68517,train,0_4
59580,33762,val,3_2
81426,27804,test,5_1
23832,57594,test,1_3
26811,22839,test,1_1
41706,1986,val,2_0
71496,25818,val,4_1
78447,9930,train,5_0
26811,19860,test,1_1
91356,6951,train,6_0
77454,29790,test,5_1
13902,66531,train,0_4
39720,3972,val,2_0
105258,55608,test,7_3
14895,38727,train,0_2
82419,16881,test,5_1
83412,9930,train,5_0
85398,9930,train,5_0
100293,62559,val,6_4
41706,63552,val,2_4
58587,36741,val,3_2
78447,58587,test,5_3
80433,70503,test,5_4
1986,51636,train,0_3
55608,56601,val,3_3
41706,73482,val,2_4
81426,39720,val,5_2
1986,58587,train,0_3
96321,35748,test,6_2
84405,17874,test,5_1
3972,52629,train,0_3
94335,38727,test,6_2
77454,20853,test,5_1
71496,39720,train,4_2
101286,33762,test,6_2
57594,65538,val,3_4
49650,37734,val,3_2
16881,16881,test,1_1
3972,39720,train,0_2
76461,19860,test,5_1
88377,25818,test,5_1
83412,49650,test,5_3
37734,27804,val,2_1
67524,6951,train,4_0
17874,49650,test,1_3
2979,55608,train,0_3
29790,48657,test,1_3
5958,52629,train,0_3
55608,41706,val,3_2
46671,31776,val,3_2
86391,29790,test,5_1
38727,71496,val,2_4
8937,53622,train,0_3
103272,22839,train,6_1
41706,67524,val,2_4
102279,1986,train,6_0
86391,62559,test,5_4
9930,62559,train,0_4
25818,46671,test,1_3
7944,40713,train,0_2
29790,57594,test,1_3
52629,37734,val,3_2
10923,52629,train,0_3
89370,32769,val,5_2
89370,23832,test,5_1
105258,13902,test,7_0
100293,19860,train,6_1
68517,71496,train,4_4
7944,61566,train,0_4
7944,59580,train,0_3
66531,62559,train,4_4
53622,70503,val,3_4
0,60573,train,0_4
58587,71496,val,3_4
91356,8937,train,6_0
88377,48657,test,5_3
36741,34755,train,2_2
105258,21846,train,7_1
5958,59580,train,0_3
33762,70503,val,2_4
47664,48657,val,3_3
84405,34755,val,5_2
87384,32769,val,5_2
99300,72489,val,6_4
94335,68517,val,6_4
53622,47664,val,3_3
4965,49650,train,0_3
84405,15888,test,5_1
83412,68517,test,5_4
98307,49650,train,6_3
84405,9930,train,5_0
1986,59580,train,0_3
32769,67524,val,2_4
41706,65538,val,2_4
67524,62559,train,4_4
93342,9930,train,6_0
3972,56601,train,0_3
88377,32769,val,5_2
81426,16881,test,5_1
993,68517,train,0_4
4965,68517,train,0_4
66531,50643,train,4_3
72489,16881,val,4_1
16881,21846,test,1_1
17874,27804,test,1_1
28797,38727,train,1_2
52629,36741,val,3_2
54615,24825,train,3_1
78447,35748,val,5_2
97314,993,train,6_0
80433,15888,test,5_1
65538,22839,val,4_1
49650,40713,val,3_2
8937,68517,train,0_4
70503,23832,val,4_1
57594,41706,val,3_2
14895,36741,train,0_2
51636,40713,val,3_2
78447,63552,test,5_4
16881,23832,test,1_1
33762,60573,val,2_4
80433,60573,test,5_4
70503,8937,train,4_0
69510,45678,train,4_3
51636,43692,val,3_2
8937,70503,train,0_4
10923,64545,train,0_4
993,66531,train,0_4
99300,1986,train,6_0
35748,69510,val,2_4
47664,0,test,3_0
3972,66531,train,0_4
98307,3972,train,6_0
45678,10923,test,3_0
8937,64545,train,0_4
96321,69510,val,6_4
84405,62559,test,5_4
84405,51636,test,5_3
101286,24825,train,6_1
26811,49650,test,1_3
36741,64545,val,2_4
35748,1986,val,2_0
63552,16881,val,4_1
3972,61566,train,0_4
56601,63552,val,3_4
98307,33762,test,6_2
95328,66531,val,6_4
28797,19860,test,1_1
79440,54615,test,5_3
15888,64545,train,1_4
40713,52629,train,2_3
81426,28797,test,5_1
80433,17874,test,5_1
22839,53622,test,1_3
49650,44685,val,3_2
99300,38727,test,6_2
993,63552,train,0_4
91356,41706,test,6_2
48657,54615,val,3_3
83412,23832,test,5_1
9930,53622,train,0_3
10923,61566,train,0_4
75468,23832,test,5_1
4965,57594,train,0_3
73482,23832,val,4_1
87384,37734,val,5_2
27804,39720,train,1_2
91356,35748,test,6_2
38727,27804,val,2_1
13902,64545,train,0_4
8937,65538,train,0_4
90363,8937,train,6_0
94335,64545,val,6_4
13902,20853,val,0_1
15888,65538,train,1_4
92349,71496,val,6_4
77454,54615,test,5_3
0,56601,train,0_3
96321,63552,val,6_4
86391,72489,test,5_4
5958,56601,train,0_3
18867,26811,test,1_1
83412,29790,test,5_1
31776,37734,train,2_2
66531,42699,train,4_2
86391,69510,test,5_4
57594,43692,val,3_2
1986,60573,train,0_4
99300,60573,val,6_4
48657,38727,val,3_2
38727,41706,train,2_2
1986,57594,train,0_3
75468,46671,test,5_3
72489,27804,val,4_1
64545,50643,train,4_3
77454,62559,test,5_4
92349,40713,test,6_2
94335,42699,test,6_2
92349,11916,train,6_0
73482,17874,val,4_1
90363,32769,test,6_2
87384,23832,test,5_1
98307,61566,val,6_4
8937,54615,train,0_3
3972,60573,train,0_4
12909,65538,train,0_4
35748,36741,train,2_2
14895,65538,train,0_4
3972,70503,train,0_4
62559,4965,train,4_0
52629,47664,val,3_3
35748,71496,val,2_4
59580,27804,train,3_1
79440,69510,test,5_4
97314,21846,train,6_1
12909,61566,train,0_4
43692,69510,val,2_4
19860,48657,test,1_3
34755,65538,val,2_4
31776,60573,val,2_4
67524,72489,train,4_4
100293,66531,val,6_4
90363,30783,test,6_2
33762,36741,train,2_2
26811,17874,test,1_1
49650,30783,val,3_2
27804,47664,test,1_3
90363,69510,val,6_4
55608,53622,val,3_3
12909,64545,train,0_4
85398,54615,test,5_3
28797,53622,test,1_3
17874,50643,test,1_3
20853,55608,test,1_3
3972,55608,train,0_3
77454,37734,val,5_2
74475,17874,val,4_1
18867,49650,test,1_3
993,62559,train,0_4
91356,4965,train,6_0
16881,66531,train,1_4
13902,65538,train,0_4
40713,28797,val,2_1
78447,45678,test,5_3
4965,60573,train,0_4
84405,16881,test,5_1
81426,43692,val,5_2
57594,27804,train,3_1
56601,42699,val,3_2
90363,62559,val,6_4
35748,34755,train,2_2
52629,44685,val,3_2
87384,68517,test,5_4
26811,39720,train,1_2
37734,50643,train,2_3
18867,29790,test,1_1
21846,28797,test,1_1
47664,53622,val,3_3
68517,59580,train,4_3
92349,7944,train,6_0
14895,71496,train,0_4
88377,30783,val,5_2
28797,59580,test,1_3
81426,70503,test,5_4
14895,66531,train,0_4
69510,58587,train,4_3
47664,64545,val,3_4
46671,41706,val,3_2
86391,8937,train,5_0
56601,48657,val,3_3
66531,15888,val,4_1
78447,18867,test,5_1
6951,52629,train,0_3
81426,63552,test,5_4
98307,54615,train,6_3
35748,52629,train,2_3
58587,60573,val,3_4
58587,42699,val,3_2
46671,72489,val,3_4
37734,21846,val,2_1
66531,1986,train,4_0
34755,62559,val,2_4
88377,5958,train,5_0
58587,63552,val,3_4
63552,52629,train,4_3
88377,35748,val,5_2
69510,38727,train,4_2
27804,52629,test,1_3
67524,41706,train,4_2
45678,32769,val,3_2
82419,68517,test,5_4
10923,69510,train,0_4
92349,35748,test,6_2
3972,54615,train,0_3
99300,25818,train,6_1
88377,67524,test,5_4
96321,25818,train,6_1
77454,16881,test,5_1
92349,9930,train,6_0
59580,65538,val,3_4
93342,67524,val,6_4
98307,52629,train,6_3
96321,72489,val,6_4
67524,23832,val,4_1
0,69510,train,0_4
11916,19860,val,0_1
100293,68517,val,6_4
40713,64545,val,2_4
7944,66531,train,0_4
8937,63552,train,0_4
87384,48657,test,5_3
7944,52629,train,0_3
8937,71496,train,0_4
20853,48657,test,1_3
28797,45678,test,1_3
8937,61566,train,0_4
97314,20853,train,6_1
2979,47664,train,0_3
87384,24825,test,5_1
79440,61566,test,5_4
68517,6951,train,4_0
101286,34755,test,6_2
77454,19860,test,5_1
75468,72489,test,5_4
82419,25818,test,5_1
39720,51636,train,2_3
103272,60573,val,6_4
18867,58587,test,1_3
99300,34755,test,6_2
60573,19860,val,4_1
39720,13902,val,2_0
39720,64545,val,2_4
20853,36741,train,1_2
45678,12909,test,3_0
80433,48657,test,5_3
36741,4965,val,2_0
85848,24479,train,neg
72020,14813,train,neg
84824,25503,train,neg
63939,56586,train,neg
53084,7763,train,neg
85848,26015,train,neg
57211,15270,train,neg
85336,26015,train,neg
63295,31690,train,neg
72532,14813,train,neg
64451,56586,train,neg
56699,15782,train,neg
72532,14301,train,neg
84312,24479,train,neg
84312,23967,train,neg
63295,32202,train,neg
85336,24479,train,neg
85336,24991,train,neg
83800,24479,train,neg
52572,8787,train,neg
86360,24991,train,neg
53084,8275,train,neg
84312,23455,train,neg
84824,24991,train,neg
63939,56074,train,neg
84824,26015,train,neg
62783,31690,train,neg
85848,23455,train,neg
84312,24991,train,neg
86360,26015,train,neg
83800,23455,train,neg
56699,15270,train,neg
64451,56074,train,neg
86360,24479,train,neg
52572,8275,train,neg
84824,23967,train,neg
83800,25503,train,neg
84312,25503,train,neg
83800,23967,train,neg
57211,15782,train,neg
53084,8787,train,neg
85848,24991,train,neg
86360,25503,train,neg
84824,23455,train,neg
62783,32202,train,neg
52572,7763,train,neg
84824,24479,train,neg
72020,14301,train,neg
85848,23967,train,neg
85336,23455,train,neg
85848,25503,train,neg
85336,23967,train,neg
83800,24991,train,neg
85336,25503,train,neg
