row_off,col_off,split,block
58098,3948,train,5_0
58117,6438,train,5_0
58156,11418,val,5_1
58176,13907,val,5_1
58196,16397,val,5_1
58216,18887,val,5_1
58257,23867,train,5_2
58318,31336,test,5_3
58339,33826,test,5_3
58360,36315,test,5_3
58380,38805,test,5_3
58508,53744,val,5_5
58552,58723,val,5_5
60576,1439,train,6_0
60595,3929,train,6_0
60774,26336,train,6_2
60920,43764,test,6_4
60941,46253,test,6_4
60984,51233,test,6_5
61027,56212,test,6_5
61049,58701,test,6_5
61071,61191,test,6_6
61093,63681,test,6_6
61115,66170,test,6_6
61137,68660,test,6_6
63073,1420,train,6_0
63131,8889,train,6_0
63151,11378,train,6_1
63191,16357,train,6_1
63211,18847,train,6_1
63354,36274,train,6_3
63417,43742,test,6_4
63438,46232,test,6_4
63481,51211,test,6_5
63503,53701,test,6_5
63524,56190,test,6_5
63546,58680,test,6_5
63634,68638,test,6_6
65570,1401,train,6_0
65609,6380,train,6_0
65628,8869,train,6_0
65668,13848,train,6_1
65708,18827,train,6_1
65748,23806,train,6_2
65769,26295,train,6_2
65810,31274,train,6_3
65830,33764,train,6_3
65851,36253,train,6_3
65893,41232,test,6_4
65935,46211,test,6_4
65978,51190,test,6_5
66000,53679,test,6_5
66043,58658,test,6_5
66065,61147,test,6_6
66109,66126,test,6_6
66131,68616,test,6_6
68067,1381,train,6_0
68106,6360,train,6_0
68125,8849,train,6_0
68185,16317,train,6_1
68205,18807,train,6_1
68245,23786,train,6_2
68432,46190,test,6_4
68454,48679,test,6_4
68475,51168,test,6_5
68497,53658,test,6_5
68518,56147,test,6_5
68562,61126,test,6_6
68628,68593,test,6_6
70583,3851,train,7_0
70603,6341,train,7_0
70622,8830,train,7_0
70682,16298,train,7_1
70702,18787,train,7_1
70722,21276,train,7_2
70803,31233,test,7_3
70824,33722,test,7_3
70845,36212,test,7_3
71059,61104,val,7_6
71081,63593,val,7_6
71103,66082,val,7_6
73080,3832,train,7_0
73119,8810,train,7_0
73139,11299,train,7_1
73178,16278,train,7_1
73198,18767,train,7_1
73219,21256,train,7_2
73239,23745,train,7_2
73259,26234,train,7_2
73363,38680,test,7_3
73405,43658,train,7_4
73469,51125,train,7_5
73490,53615,train,7_5
73512,56104,train,7_5
73555,61082,val,7_6
73577,63571,val,7_6
73599,66060,val,7_6
73622,68549,val,7_6
75557,1324,train,7_0
75577,3813,train,7_0
75596,6302,train,7_0
75616,8791,train,7_0
75695,18747,train,7_1
75797,31192,test,7_3
75818,33681,test,7_3
75922,46126,train,7_4
75987,53593,train,7_5
76008,56082,train,7_5
76052,61060,val,7_6
76118,68527,val,7_6
78073,3793,train,7_0
78093,6282,train,7_0
78152,13749,train,7_1
78172,16238,train,7_1
78192,18727,train,7_1
78293,31171,test,7_3
78314,33660,test,7_3
78335,36149,test,7_3
78356,38638,test,7_3
78398,43616,train,7_4
78419,46105,train,7_4
78548,61038,val,7_6
78593,66016,val,7_6
78615,68505,val,7_6
80550,1285,train,8_0
80589,6263,train,8_0
80668,16218,train,8_1
80688,18707,train,8_1
80894,43595,train,8_4
80915,46084,train,8_4
80958,51061,val,8_5
80980,53550,val,8_5
81001,56039,val,8_5
81067,63505,val,8_6
83066,3754,train,8_0
83105,8732,train,8_0
83145,13709,train,8_1
83164,16198,train,8_1
83184,18687,train,8_1
83225,23664,train,8_2
83245,26153,train,8_2
83307,33619,train,8_3
83328,36108,train,8_3
83369,41085,train,8_4
83585,65972,val,8_6
83607,68460,val,8_6
85562,3735,train,8_0
85582,6224,train,8_0
85601,8712,train,8_0
85641,13690,train,8_1
85701,21155,train,8_2
85721,23644,train,8_2
85762,28621,train,8_2
85782,31110,train,8_3
85803,33598,train,8_3
85824,36087,train,8_3
85866,41064,train,8_4
85951,51018,val,8_5
85972,53507,val,8_5
86016,58484,val,8_5
86037,60973,val,8_6
86104,68438,val,8_6
88039,1227,train,8_0
88058,3716,train,8_0
88097,8693,train,8_0
88117,11181,train,8_1
88137,13670,train,8_1
88157,16158,train,8_1
88447,50997,val,8_5
88468,53485,val,8_5
88512,58462,val,8_5
90554,3696,train,8_0
90593,8673,train,8_0
90613,11162,train,9_1
90633,13650,train,9_1
90653,16138,train,9_1
90693,21115,test,9_2
90713,23604,test,9_2
90733,26092,test,9_2
90754,28580,test,9_2
90837,38534,test,9_3
90900,45999,val,9_4
90921,48487,val,9_4
90943,50976,test,9_5
90986,55952,test,9_5
91008,58441,test,9_5
91096,68394,train,9_6
93031,1189,train,9_0
93070,6165,train,9_0
93089,8654,train,9_0
93129,13630,train,9_1
93189,21095,test,9_2
93270,31048,test,9_3
93291,33536,test,9_3
93312,36025,test,9_3
93354,41001,val,9_4
93396,45978,val,9_4
93439,50954,test,9_5
93460,53442,test,9_5
93482,55931,test,9_5
93503,58419,test,9_5
93547,63395,train,9_6
72020,14301,train,neg
72020,14813,train,neg
72532,14301,train,neg
72532,14813,train,neg
56699,15270,train,neg
56699,15782,train,neg
57211,15270,train,neg
57211,15782,train,neg
62783,31690,train,neg
62783,32202,train,neg
63295,31690,train,neg
63295,32202,train,neg
63939,56074,train,neg
63939,56586,train,neg
64451,56074,train,neg
64451,56586,train,neg
52572,7763,train,neg
52572,8275,train,neg
52572,8787,train,neg
53084,7763,train,neg
53084,8275,train,neg
53084,8787,train,neg
