row_off,col_off,split,block
27639,23310,train,5_4
18981,4995,val,3_1
3996,13653,train,0_2
9990,14319,val,2_2
13986,15984,test,2_3
26307,4995,test,5_1
999,20313,test,0_4
3330,4995,train,0_1
32634,17982,test,6_3
8658,8991,val,1_1
2664,20646,test,0_4
4995,17649,val,1_3
13320,18981,test,2_3
13320,7326,train,2_1
19647,11322,val,3_2
25641,5994,test,5_1
32301,16983,test,6_3
2331,20313,test,0_4
24309,20646,val,4_4
25308,6660,test,5_1
1998,16650,train,0_3
26640,8325,test,5_1
32634,18981,test,6_3
6993,19647,val,1_3
12654,13653,val,2_2
26640,22977,train,5_4
31302,3330,test,6_0
30969,15318,test,6_3
21978,4995,train,4_1
15318,666,val,3_0
31635,999,test,6_0
31635,6660,train,6_1
1665,10656,train,0_2
23310,2997,train,4_0
6660,23976,train,1_4
26973,4995,test,5_1
34299,2331,test,6_0
9657,7992,val,1_1
26973,6327,test,5_1
24975,6327,test,5_1
3330,7992,train,0_1
15318,12654,val,3_2
16317,21978,train,3_4
3663,22311,test,0_4
32301,2997,test,6_0
25974,4995,test,5_1
16650,18315,train,3_3
27639,22977,train,5_4
26307,5994,test,5_1
13653,17649,test,2_3
30969,3663,test,6_0
9657,15984,val,1_3
17982,3663,val,3_0
20646,22644,val,4_4
17649,22977,train,3_4
22644,3663,train,4_0
34632,8325,test,7_1
30303,2664,test,6_0
10656,3330,train,2_0
21312,1998,train,4_0
1665,9657,train,0_1
15318,21978,train,3_4
12321,333,train,2_0
15651,20313,train,3_4
32634,10323,train,6_2
13653,3663,train,2_0
17982,11655,val,3_2
18981,4329,val,3_0
9324,16983,val,1_3
28638,20979,train,5_4
4662,6660,train,0_1
15318,11322,val,3_2
31968,18315,test,6_3
2331,21312,test,0_4
6993,5328,val,1_1
1998,20313,test,0_4
33966,16983,test,6_3
32967,21978,train,6_4
10323,14985,test,2_3
14985,12321,val,3_2
2331,16650,train,0_3
11322,10989,val,2_2
13320,11988,val,2_2
4329,22977,test,0_4
15318,10323,val,3_2
2997,15984,train,0_3
26307,7659,test,5_1
4662,22644,test,0_4
3996,21312,test,0_4
17316,6993,val,3_1
24975,1998,train,5_0
5328,18981,val,1_3
10656,16317,test,2_3
15984,7659,val,3_1
27306,12321,val,5_2
666,20646,test,0_4
17316,1332,val,3_0
14985,22644,train,3_4
25974,10656,val,5_2
24642,6327,test,5_1
21645,4662,train,4_0
26973,2997,train,5_0
14985,21645,train,3_4
26973,14319,val,5_2
3663,21312,test,0_4
25641,6327,test,5_1
1665,10989,train,0_2
12654,6327,train,2_1
24309,2997,train,4_0
6660,17982,val,1_3
6327,2331,train,1_0
9990,13320,val,2_2
2664,17649,train,0_3
9990,16650,test,2_3
14319,22644,train,2_4
18648,9657,val,3_1
28638,10989,val,5_2
17316,20646,train,3_4
11322,21978,train,2_4
27306,333,train,5_0
28971,10323,val,5_2
3330,3663,train,0_0
18315,3663,val,3_0
22644,14652,train,4_2
27306,18981,train,5_3
26640,5328,test,5_1
22644,2997,train,4_0
1998,21312,test,0_4
17649,13986,val,3_2
4329,23310,test,0_4
13653,23310,train,2_4
16983,11988,val,3_2
4329,1332,train,0_0
4662,21645,test,0_4
31968,7659,train,6_1
25974,999,train,5_0
14985,21312,train,3_4
31302,11988,train,6_2
22644,20646,val,4_4
23976,17982,train,4_3
11655,15651,test,2_3
3996,24309,test,0_4
9324,16650,val,1_3
31968,7326,train,6_1
12321,0,train,2_0
9324,15651,val,1_3
4329,21312,test,0_4
12987,9990,val,2_2
7659,16983,val,1_3
8325,22644,train,1_4
14985,22311,train,3_4
26973,5328,test,5_1
333,2997,train,0_0
19647,17649,train,3_3
12321,17316,test,2_3
15984,17649,train,3_3
23643,19980,val,4_4
1332,17649,train,0_3
3663,12321,train,0_2
17316,23310,train,3_4
29637,2664,test,6_0
21978,5328,train,4_1
32967,16983,test,6_3
9324,16317,val,1_3
31302,6660,train,6_1
32301,5661,train,6_1
16650,20313,train,3_4
10989,15984,test,2_3
33966,12321,train,6_2
5661,10656,train,1_2
27639,21978,train,5_4
25974,11322,val,5_2
18648,12654,val,3_2
1332,21645,test,0_4
6327,10323,train,1_2
22977,14985,train,4_3
3663,20646,test,0_4
14652,11322,val,2_2
26640,5661,test,5_1
32967,17316,test,6_3
20646,20646,val,4_4
7992,17316,val,1_3
24975,11988,val,5_2
25974,12987,val,5_2
32301,7992,train,6_1
12987,1665,train,2_0
28971,11988,val,5_2
4662,21312,test,0_4
34632,6993,test,7_1
4995,18315,val,1_3
999,20646,test,0_4
7326,19647,val,1_3
23310,0,train,4_0
27306,5328,test,5_1
10989,16650,test,2_3
9324,1998,train,1_0
27306,5661,test,5_1
2997,20979,test,0_4
30303,4329,test,6_0
3330,21312,test,0_4
30636,666,test,6_0
9990,13986,val,2_2
24642,999,train,5_0
33966,19647,test,6_3
12987,16983,test,2_3
24975,13320,val,5_2
999,999,train,0_0
3996,7992,train,0_1
15318,9657,val,3_1
7326,17982,val,1_3
27639,10323,val,5_2
28305,23976,train,5_4
3330,23643,test,0_4
10656,4995,train,2_1
25974,8991,test,5_1
28971,10989,val,5_2
3330,20646,test,0_4
8658,9324,val,1_1
27639,16650,train,5_3
21978,7659,train,4_1
32634,19314,test,6_3
26307,666,train,5_0
33300,22977,train,6_4
27972,5328,test,5_1
15984,22644,train,3_4
2664,22977,test,0_4
23310,333,train,4_0
2664,16650,train,0_3
15984,12321,val,3_2
10323,22311,train,2_4
11655,17316,test,2_3
1332,20646,test,0_4
4662,22311,test,0_4
26307,5661,test,5_1
13320,19314,test,2_3
9990,16317,test,2_3
17316,4995,val,3_1
27972,14652,val,5_2
23310,16983,train,4_3
2331,15651,train,0_3
6993,6660,val,1_1
1665,19980,test,0_4
29970,22644,train,6_4
4329,20646,test,0_4
12654,16983,test,2_3
21645,5661,train,4_1
26973,5661,test,5_1
2997,5994,train,0_1
15984,22311,train,3_4
15984,11655,val,3_2
9990,12987,val,2_2
25308,17982,train,5_3
2331,1332,train,0_0
33966,666,test,6_0
8325,8991,val,1_1
6327,16983,val,1_3
1665,20313,test,0_4
16650,10656,val,3_2
29637,18981,test,6_3
1998,13653,train,0_2
19314,9324,val,3_1
18315,14319,val,3_2
3663,19980,test,0_4
16983,2664,val,3_0
32634,22644,train,6_4
3330,20313,test,0_4
25641,9657,test,5_1
21312,20979,val,4_4
29970,3663,test,6_0
2331,5661,train,0_1
9657,15318,val,1_3
19314,10656,val,3_2
3330,19980,test,0_4
0,17649,train,0_3
14985,21978,train,3_4
30636,2664,test,6_0
24975,2997,train,5_0
19314,13986,val,3_2
9324,15984,val,1_3
10656,13320,val,2_2
28638,6327,test,5_1
31968,11988,train,6_2
21978,999,train,4_0
1665,13986,train,0_2
24975,5994,test,5_1
4329,21978,test,0_4
16317,13320,val,3_2
26640,7992,test,5_1
1665,17982,train,0_3
8991,15318,val,1_3
11988,11322,val,2_2
3996,20979,test,0_4
13653,16650,test,2_3
15651,22977,train,3_4
33966,10989,train,6_2
33300,16317,test,6_3
13986,6327,train,2_1
1665,21312,test,0_4
4995,16650,val,1_3
16650,14319,val,3_2
2997,21978,test,0_4
5661,16650,val,1_3
999,6327,train,0_1
11322,14319,val,2_2
6660,17649,val,1_3
29304,10656,val,5_2
3996,20646,test,0_4
18648,13653,val,3_2
8658,17316,val,1_3
15651,22644,train,3_4
26640,16983,train,5_3
26973,5994,test,5_1
27972,22977,train,5_4
28638,11988,val,5_2
21978,10989,train,4_2
26307,8325,test,5_1
2664,21312,test,0_4
2331,1665,train,0_0
3330,20979,test,0_4
23976,19980,val,4_4
9324,15318,val,1_3
5994,17316,val,1_3
6327,16317,val,1_3
6993,17982,val,1_3
17316,5661,val,3_1
9990,15984,test,2_3
2997,8658,train,0_1
6993,19314,val,1_3
17649,12321,val,3_2
2664,20313,test,0_4
9657,16317,val,1_3
25308,12321,val,5_2
29970,2664,test,6_0
3996,7659,train,0_1
33633,15984,test,6_3
3996,21645,test,0_4
7992,5994,val,1_1
666,8325,train,0_1
10323,12321,val,2_2
21978,13653,train,4_2
333,17982,train,0_3
2331,19980,test,0_4
12654,15318,test,2_3
19647,9657,val,3_1
9324,9657,val,1_1
27972,9990,val,5_2
19980,24309,val,4_4
7659,6660,val,1_1
17316,0,val,3_0
13320,17982,test,2_3
28181,7818,train,neg
27669,8074,train,neg
23738,4893,train,neg
18711,5314,train,neg
27669,8330,train,neg
28181,8074,train,neg
20818,10682,train,neg
28181,8330,train,neg
27925,8330,train,neg
27669,7818,train,neg
27925,8074,train,neg
17306,2866,train,neg
27925,7818,train,neg
21355,18709,train,neg
