row_off,col_off,split,block
99250,71460,val,3_2
152845,41685,test,5_1
192545,131010,train,6_4
111160,89325,val,3_2
43670,7940,train,1_0
19850,123070,test,0_4
77415,138950,train,2_4
184605,21835,test,6_0
186590,29775,test,6_0
45655,57565,test,1_1
81385,144905,train,2_4
13895,67490,train,0_2
107190,85355,val,3_2
59550,144905,train,1_4
158800,59550,test,5_1
95280,67490,val,3_2
194530,3970,test,6_0
119100,87340,val,3_2
35730,101235,val,1_3
97265,111160,train,3_3
29775,140935,test,0_4
138950,29775,train,4_0
111160,69475,val,3_2
180635,17865,test,6_0
97265,41685,val,3_1
83370,91310,test,2_3
111160,85355,val,3_2
87340,63520,val,2_2
123070,123070,val,4_4
41685,113145,val,1_3
208425,45655,train,6_1
206440,37715,train,6_1
136965,83370,train,4_2
97265,73445,val,3_2
152845,87340,val,5_2
21835,75430,train,0_2
176665,81385,val,5_2
204455,105205,test,6_3
198500,109175,test,6_3
182620,95280,test,6_3
184605,27790,test,6_0
1985,127040,test,0_4
160785,41685,test,5_1
144905,146890,val,4_4
113145,105205,train,3_3
13895,47640,train,0_1
47640,0,train,1_0
9925,109175,train,0_3
73445,69475,val,2_2
150860,107190,train,5_3
21835,121085,test,0_4
170710,53595,test,5_1
142920,19850,train,4_0
162770,109175,train,5_3
39700,115130,val,1_3
206440,136965,train,6_4
115130,83370,val,3_2
11910,105205,train,0_3
125055,13895,train,4_0
107190,11910,val,3_0
31760,51610,test,1_1
41685,103220,val,1_3
99250,85355,val,3_2
65505,105205,test,2_3
176665,129025,train,5_4
15880,103220,train,0_3
3970,65505,train,0_2
101235,37715,val,3_1
37715,107190,val,1_3
41685,117115,val,1_3
200485,109175,test,6_3
160785,17865,train,5_0
119100,59550,val,3_1
162770,19850,train,5_0
134980,127040,val,4_4
91310,9925,val,3_0
132995,17865,train,4_0
186590,144905,train,6_4
109175,73445,val,3_2
111160,83370,val,3_2
109175,75430,val,3_2
170710,33745,test,5_1
21835,138950,test,0_4
61535,27790,train,2_0
83370,87340,val,2_2
73445,67490,val,2_2
15880,138950,test,0_4
53595,97265,val,1_3
123070,144905,val,4_4
134980,97265,train,4_3
77415,0,train,2_0
170710,129025,train,5_4
164755,93295,train,5_3
65505,107190,test,2_3
152845,79400,val,5_2
43670,99250,val,1_3
1985,105205,train,0_3
0,15880,train,0_0
166740,142920,train,5_4
65505,103220,test,2_3
9925,127040,test,0_4
170710,79400,val,5_2
13895,127040,test,0_4
119100,69475,val,3_2
194530,109175,test,6_3
156815,146890,train,5_4
210410,61535,test,7_2
158800,7940,train,5_0
206440,17865,test,6_0
85355,73445,val,2_2
142920,21835,train,4_0
154830,19850,train,5_0
17865,47640,train,0_1
136965,61535,train,4_2
184605,93295,test,6_3
206440,131010,train,6_4
51610,75430,train,1_2
71460,17865,train,2_0
162770,140935,train,5_4
21835,85355,train,0_2
210410,39700,train,7_1
166740,65505,val,5_2
156815,37715,test,5_1
79400,93295,test,2_3
204455,146890,train,6_4
81385,105205,test,2_3
115130,85355,val,3_2
208425,97265,test,6_3
194530,15880,test,6_0
188575,21835,test,6_0
152845,35730,test,5_1
166740,45655,test,5_1
19850,13895,train,0_0
37715,0,train,1_0
172695,121085,train,5_4
154830,35730,test,5_1
79400,91310,test,2_3
119100,63520,val,3_2
77415,91310,test,2_3
170710,121085,train,5_4
35730,109175,val,1_3
61535,119100,test,2_3
83370,67490,val,2_2
49625,132995,train,1_4
37715,49625,test,1_1
83370,65505,val,2_2
51610,109175,val,1_3
23820,121085,test,0_4
1985,17865,train,0_0
69475,109175,test,2_3
176665,131010,train,5_4
103220,101235,train,3_3
132995,43670,train,4_1
154830,31760,test,5_1
85355,89325,val,2_2
129025,5955,train,4_0
33745,103220,val,1_3
5955,0,train,0_0
204455,97265,test,6_3
117115,53595,val,3_1
111160,115130,train,3_3
160785,39700,test,5_1
57565,99250,val,1_3
23820,1985,train,0_0
17865,35730,train,0_1
91310,73445,val,3_2
71460,132995,train,2_4
79400,119100,test,2_3
99250,27790,val,3_0
164755,103220,train,5_3
164755,71460,val,5_2
1985,0,train,0_0
31760,99250,val,1_3
47640,13895,train,1_0
87340,87340,val,2_2
61535,146890,train,2_4
95280,71460,val,3_2
105205,83370,val,3_2
131010,25805,train,4_0
65505,11910,train,2_0
178650,57565,test,5_1
83370,83370,val,2_2
176665,121085,train,5_4
5955,107190,train,0_3
176665,89325,val,5_2
101235,45655,val,3_1
152845,55580,test,5_1
105205,85355,val,3_2
93295,81385,val,3_2
103220,59550,val,3_1
172695,123070,train,5_4
41685,23820,train,1_0
57565,113145,val,1_3
73445,101235,test,2_3
63520,85355,val,2_2
53595,136965,train,1_4
81385,75430,val,2_2
174680,47640,test,5_1
93295,61535,val,3_2
210410,65505,test,7_2
63520,75430,val,2_2
174680,140935,train,5_4
105205,67490,val,3_2
206440,95280,test,6_3
178650,41685,test,5_1
150860,109175,train,5_3
63520,37715,train,2_1
73445,111160,test,2_3
166740,35730,test,5_1
174680,79400,val,5_2
81385,71460,val,2_2
33745,113145,val,1_3
41685,115130,val,1_3
75430,140935,train,2_4
129926,114197,train,neg
125567,64916,train,neg
128390,113685,train,neg
113399,30541,train,neg
145064,29626,train,neg
105656,16550,train,neg
105144,15526,train,neg
127103,63892,train,neg
126079,65428,train,neg
127878,114197,train,neg
127103,64916,train,neg
126079,64404,train,neg
126079,63380,train,neg
129926,113685,train,neg
126079,64916,train,neg
105144,16038,train,neg
128390,112661,train,neg
127615,64916,train,neg
144040,30138,train,neg
129926,112661,train,neg
106168,15526,train,neg
107192,16550,train,neg
129414,113173,train,neg
107192,17062,train,neg
144040,29626,train,neg
128902,114197,train,neg
105656,17574,train,neg
145064,28602,train,neg
125567,65428,train,neg
145064,29114,train,neg
114935,32077,train,neg
144552,28602,train,neg
106168,17062,train,neg
106680,15526,train,neg
128902,113173,train,neg
129926,113173,train,neg
125567,63892,train,neg
106680,18598,train,neg
127103,64404,train,neg
106168,18598,train,neg
127878,112149,train,neg
107192,16038,train,neg
145576,30138,train,neg
106680,16550,train,neg
127615,63380,train,neg
107192,18086,train,neg
129414,112149,train,neg
144552,29114,train,neg
127878,112661,train,neg
105144,16550,train,neg
113911,30541,train,neg
127615,63892,train,neg
144040,29114,train,neg
127878,113685,train,neg
113911,31565,train,neg
128902,113685,train,neg
125567,63380,train,neg
107192,18598,train,neg
127103,63380,train,neg
105656,16038,train,neg
106680,17574,train,neg
106168,18086,train,neg
105144,17062,train,neg
113911,31053,train,neg
114423,32077,train,neg
113399,32077,train,neg
113399,31565,train,neg
129414,112661,train,neg
114935,31565,train,neg
127615,64404,train,neg
128390,114197,train,neg
126591,64916,train,neg
105144,17574,train,neg
125567,64404,train,neg
106680,18086,train,neg
129926,112149,train,neg
126591,63892,train,neg
144040,28602,train,neg
106168,16038,train,neg
145576,28602,train,neg
106168,17574,train,neg
105656,15526,train,neg
107192,15526,train,neg
105144,18598,train,neg
105656,18598,train,neg
106680,17062,train,neg
127878,113173,train,neg
114935,30541,train,neg
126591,65428,train,neg
114935,31053,train,neg
128390,113173,train,neg
126591,64404,train,neg
106680,16038,train,neg
128390,112149,train,neg
126591,63380,train,neg
105656,17062,train,neg
114423,31565,train,neg
145576,29114,train,neg
127103,65428,train,neg
144552,29626,train,neg
105144,18086,train,neg
129414,113685,train,neg
114423,30541,train,neg
114423,31053,train,neg
106168,16550,train,neg
127615,65428,train,neg
128902,112661,train,neg
126079,63892,train,neg
105656,18086,train,neg
128902,112149,train,neg
145576,29626,train,neg
113911,32077,train,neg
129414,114197,train,neg
145064,30138,train,neg
113399,31053,train,neg
107192,17574,train,neg
144552,30138,train,neg
