row_off,col_off,split,block
39421,28942,train,5_3
14471,36427,val,1_4
40918,21457,test,5_2
3992,29940,val,0_4
4491,30938,val,0_4
16966,19461,train,2_2
25948,14970,test,3_2
27944,17465,test,3_2
28942,32934,train,3_4
50898,5988,val,6_0
19461,28942,test,2_3
46407,20459,test,6_2
6986,32435,val,0_4
6487,33433,val,0_4
40419,8982,train,5_1
42415,27445,train,5_3
499,2994,val,0_0
47904,14970,test,6_2
6487,25948,train,0_3
26946,11477,val,3_1
51896,29441,train,6_3
21457,33433,test,2_4
48403,32435,train,6_4
33932,33932,train,4_4
26946,32435,train,3_4
36427,14970,test,4_2
50898,4491,val,6_0
6986,31936,val,0_4
17964,27944,test,2_3
46906,20958,test,6_2
16467,23952,test,2_3
29940,15968,test,4_2
38922,24451,train,5_3
26447,12974,val,3_1
13473,33932,val,1_4
19461,33932,test,2_4
3493,24950,train,0_3
27944,20958,test,3_2
11477,29940,val,1_4
23453,12475,val,3_1
18962,18463,train,2_2
29441,31437,train,3_4
1996,32435,val,0_4
6487,29940,val,0_4
39920,35429,train,5_4
30938,15469,test,4_2
998,36427,val,0_4
1996,26946,train,0_3
22954,14471,val,3_1
39920,8982,train,5_1
44411,17465,test,5_2
39920,18463,test,5_2
14970,22455,test,2_3
41417,29940,train,5_4
4491,32435,val,0_4
2994,16966,train,0_2
46407,4491,val,6_0
36427,4491,val,4_0
1996,34431,val,0_4
21956,32934,test,2_4
29441,14471,val,3_1
35928,21956,test,4_2
1996,30439,val,0_4
6986,31437,val,0_4
40918,7485,train,5_1
48403,30439,train,6_4
4491,26447,train,0_3
9481,26447,train,1_3
0,36427,val,0_4
14471,19461,train,1_2
31936,2994,val,4_0
35429,5988,val,4_0
36427,15469,test,4_2
24950,18463,test,3_2
36926,28443,train,4_3
2994,26447,train,0_3
41417,5988,train,5_0
33433,32435,train,4_4
1497,29940,val,0_4
19960,26447,test,2_3
18962,34930,test,2_4
21956,34930,test,2_4
39421,17964,test,5_2
20459,25948,test,2_3
34930,33433,train,4_4
14471,18962,train,1_2
27944,21457,test,3_2
41916,7984,train,5_1
27944,28443,val,3_3
39920,8483,train,5_1
26447,18962,test,3_2
2495,26946,train,0_3
27445,22455,val,3_3
24950,26946,val,3_3
28443,20459,test,3_2
18463,24950,test,2_3
37924,34930,train,5_4
47405,13972,test,6_1
21956,31437,test,2_4
7485,31936,val,1_4
6487,32934,val,0_4
1996,34930,val,0_4
9980,34431,val,1_4
13972,36427,val,1_4
29441,32934,train,3_4
49401,19461,test,6_2
47405,25948,train,6_3
43413,16467,test,5_2
39421,31936,train,5_4
29940,14970,test,4_2
32435,33932,train,4_4
499,34930,val,0_4
35928,35429,train,4_4
27944,32934,train,3_4
14970,19461,train,2_2
47405,34431,train,6_4
47405,1996,val,6_0
37425,17964,test,5_2
28942,20958,test,3_2
14471,33932,val,1_4
21956,35928,test,2_4
44910,35429,train,6_4
36926,20459,test,4_2
45908,5489,val,6_0
40918,4990,train,5_0
36427,6986,val,4_0
50898,36427,train,6_4
25948,4491,train,3_0
39920,33932,train,5_4
28443,23952,val,3_3
51397,35928,train,6_4
29940,16966,test,4_2
41417,17964,test,5_2
37425,33932,train,5_4
31437,15968,test,4_2
15469,24451,test,2_3
15469,29940,test,2_4
31437,15469,test,4_2
15968,33433,test,2_4
17964,19461,train,2_2
44411,31936,train,5_4
15469,23952,test,2_3
15469,32435,test,2_4
27944,20459,test,3_2
7984,26946,train,1_3
39920,34431,train,5_4
4491,34930,val,0_4
3992,30439,val,0_4
44411,17964,test,5_2
7984,6986,train,1_0
41417,33433,train,5_4
26946,15968,test,3_2
12475,30439,val,1_4
49401,35928,train,6_4
14970,24950,test,2_3
40918,18463,test,5_2
45409,17465,test,6_2
35928,9980,train,4_1
5988,15968,train,0_2
31936,19461,test,4_2
52395,13972,test,7_1
20459,35429,test,2_4
3493,33932,val,0_4
27944,22954,val,3_3
51896,14970,test,6_2
12475,35928,val,1_4
19461,25449,test,2_3
31437,5988,val,4_0
20958,36427,test,2_4
2994,31437,val,0_4
22954,14970,test,3_2
4491,35429,val,0_4
2994,30439,val,0_4
31936,34930,train,4_4
26447,32934,train,3_4
40918,34930,train,5_4
36926,19960,test,4_2
10479,21956,train,1_2
6487,31936,val,0_4
20459,28443,test,2_3
49401,1996,val,6_0
33932,34930,train,4_4
40918,35928,train,5_4
2495,33433,val,0_4
35928,30439,train,4_4
2994,25948,train,0_3
43413,35928,train,5_4
27944,12974,val,3_1
31936,32934,train,4_4
47405,28443,train,6_3
34431,3992,val,4_0
6487,30439,val,0_4
16467,33433,test,2_4
13972,19461,train,1_2
17964,24950,test,2_3
46906,27445,train,6_3
1497,35429,val,0_4
11477,26447,train,1_3
4990,32435,val,0_4
36427,1996,val,4_0
39421,27944,train,5_3
40419,35928,train,5_4
35928,34431,train,4_4
40918,31936,train,5_4
39920,11477,train,5_1
40419,4990,train,5_0
2994,35928,val,0_4
8483,26447,train,1_3
24451,17964,test,3_2
3493,998,val,0_0
4990,29940,val,0_4
23952,9481,val,3_1
4990,30938,val,0_4
38922,29441,train,5_3
19461,26447,test,2_3
34930,6487,val,4_0
18463,16467,train,2_2
37924,16966,test,5_2
6487,34930,val,0_4
46407,36427,train,6_4
16966,32934,test,2_4
48403,9481,test,6_1
39421,11477,train,5_1
13473,32435,val,1_4
21956,32435,test,2_4
17964,17465,train,2_2
44910,8982,test,6_1
43912,15968,test,5_2
37924,32934,train,5_4
31437,19461,test,4_2
49900,34930,train,6_4
13473,19461,train,1_2
14970,35928,test,2_4
2495,35429,val,0_4
44910,4491,val,6_0
49401,31936,train,6_4
25449,33932,train,3_4
13473,31437,val,1_4
42415,32435,train,5_4
30439,19960,test,4_2
40419,2495,train,5_0
41916,15469,test,5_2
49900,34431,train,6_4
45908,5988,val,6_0
24950,34431,train,3_4
26946,35928,train,3_4
5988,26447,train,0_3
35928,4990,val,4_0
51896,6487,val,6_0
9481,24451,train,1_3
9980,26946,train,1_3
49900,32435,train,6_4
42914,36427,train,5_4
31437,16966,test,4_2
11976,21457,train,1_2
1497,25948,train,0_3
6986,32934,val,0_4
40419,34930,train,5_4
37425,26447,train,5_3
998,35928,val,0_4
41916,7485,train,5_1
998,16966,train,0_2
0,30439,val,0_4
28443,16467,test,3_2
3493,29940,val,0_4
22954,25449,val,3_3
34930,5988,val,4_0
29441,20459,test,3_2
6487,10978,train,0_1
2994,30938,val,0_4
7485,32435,val,1_4
51896,19960,test,6_2
33932,31437,train,4_4
47904,7485,test,6_1
41417,35928,train,5_4
7485,31437,val,1_4
32934,35429,train,4_4
8982,32435,val,1_4
44910,8483,test,6_1
41916,35928,train,5_4
29441,9481,val,3_1
40419,15469,test,5_2
47405,5988,val,6_0
27445,36427,train,3_4
29441,36427,train,3_4
41417,8982,train,5_1
19960,31437,test,2_4
36427,21457,test,4_2
3992,31437,val,0_4
13473,17964,train,1_2
1996,3992,val,0_0
27445,20958,test,3_2
29940,35429,train,4_4
15469,23453,test,2_3
37924,30938,train,5_4
3493,32435,val,0_4
13473,35429,val,1_4
51397,33932,train,6_4
18463,26946,test,2_3
13473,33433,val,1_4
38423,10978,train,5_1
27445,10479,val,3_1
32934,33433,train,4_4
51896,13473,test,6_1
41916,4990,train,5_0
27445,17465,test,3_2
33433,29441,train,4_3
6986,24950,train,0_3
21956,5988,val,2_0
46407,3992,val,6_0
3992,35429,val,0_4
48902,9980,test,6_1
45908,3493,val,6_0
27445,15469,test,3_2
21457,24950,test,2_3
47904,16467,test,6_2
46906,25449,train,6_3
29441,26946,val,3_3
15968,8982,train,2_1
19461,34930,test,2_4
38922,30938,train,5_4
28443,21457,test,3_2
21956,28443,test,2_3
48902,18463,test,6_2
3992,26447,train,0_3
39421,33932,train,5_4
29441,12475,val,3_1
45908,36427,train,6_4
14970,34431,test,2_4
30938,0,val,4_0
18463,15968,train,2_2
6986,26447,train,0_3
40918,19960,test,5_2
40419,6487,train,5_0
38922,35429,train,5_4
15968,22455,test,2_3
32934,6487,val,4_0
45908,14471,test,6_1
47904,6986,val,6_0
5988,33932,val,0_4
19960,33433,test,2_4
30938,16966,test,4_2
50898,21956,test,6_2
17465,23453,test,2_3
22455,16467,test,3_2
48403,12475,test,6_1
48403,25449,train,6_3
32934,34431,train,4_4
46407,13473,test,6_1
45409,5988,val,6_0
27445,32934,train,3_4
32934,3992,val,4_0
998,35429,val,0_4
50399,17465,test,6_2
24451,11477,val,3_1
46407,25948,train,6_3
0,34930,val,0_4
9481,18962,train,1_2
14970,22954,test,2_3
16966,24950,test,2_3
30439,16467,test,4_2
29940,15469,test,4_2
45409,8483,test,6_1
43413,28443,train,5_3
48902,4491,val,6_0
38423,14970,test,5_2
2495,26447,train,0_3
35429,36427,train,4_4
49900,33433,train,6_4
39920,6986,train,5_0
35429,3992,val,4_0
48403,3493,val,6_0
23952,17465,test,3_2
14970,7485,train,2_1
50898,2495,val,6_0
5988,31437,val,0_4
39920,36427,train,5_4
31936,32435,train,4_4
40918,8483,train,5_1
41916,11477,train,5_1
34930,20958,test,4_2
32435,34930,train,4_4
50399,33433,train,6_4
998,5489,val,0_0
2495,30439,val,0_4
36427,34431,train,4_4
45908,4990,val,6_0
23453,16966,test,3_2
21457,25948,test,2_3
49900,26447,train,6_3
5988,31936,val,0_4
998,30439,val,0_4
28942,36427,train,3_4
42415,34930,train,5_4
22954,15968,test,3_2
22954,20958,test,3_2
41417,7485,train,5_1
46906,17465,test,6_2
5988,30938,val,0_4
22954,17465,test,3_2
24451,7485,val,3_1
46407,34431,train,6_4
52395,6487,val,7_0
24950,28443,val,3_3
44910,33932,train,6_4
42914,30439,train,5_4
51896,25449,train,6_3
26946,18463,test,3_2
39920,26946,train,5_3
4990,26447,train,0_3
46407,30938,train,6_4
41916,8982,train,5_1
2495,32435,val,0_4
29441,33433,train,3_4
1497,30439,val,0_4
4491,33433,val,0_4
36427,15968,test,4_2
2495,30938,val,0_4
36926,9980,train,4_1
41417,4990,train,5_0
51896,11976,test,6_1
6986,33932,val,0_4
46906,17964,test,6_2
18962,22954,test,2_3
27944,36427,train,3_4
18962,25948,test,2_3
6487,26946,train,0_3
4491,31437,val,0_4
24950,19960,test,3_2
30938,15968,test,4_2
5988,30439,val,0_4
12475,31936,val,1_4
35928,35928,train,4_4
1996,29940,val,0_4
28443,33932,train,3_4
6986,33433,val,0_4
29940,31936,train,4_4
51397,25948,train,6_3
36427,1497,val,4_0
34431,6986,val,4_0
3493,30439,val,0_4
46906,9980,test,6_1
5489,31936,val,0_4
19461,26946,test,2_3
51896,34431,train,6_4
36427,28942,train,4_3
28942,16467,test,3_2
10479,35429,val,1_4
4990,26946,train,0_3
38423,33932,train,5_4
41417,34930,train,5_4
21956,25948,test,2_3
36926,5489,val,4_0
499,35429,val,0_4
15469,22455,test,2_3
38423,15968,test,5_2
3493,25948,train,0_3
4491,29940,val,0_4
5489,30439,val,0_4
20958,31936,test,2_4
40419,32934,train,5_4
49401,26447,train,6_3
46906,35429,train,6_4
46407,15469,test,6_2
17964,25449,test,2_3
52395,10978,test,7_1
42914,17964,test,5_2
4491,31936,val,0_4
23453,8982,val,3_1
19960,27944,test,2_3
3992,30938,val,0_4
1996,25948,train,0_3
44411,35928,train,5_4
4990,31437,val,0_4
44910,21956,test,6_2
35928,20459,test,4_2
28443,36427,train,3_4
31437,18962,test,4_2
6986,34431,val,0_4
38922,35928,train,5_4
16966,23453,test,2_3
34431,28942,train,4_3
26946,32934,train,3_4
38922,9980,train,5_1
46906,13473,test,6_1
18962,35429,test,2_4
26447,17465,test,3_2
38423,35429,train,5_4
12974,36427,val,1_4
22954,19960,test,3_2
45908,2994,val,6_0
41417,7984,train,5_1
2495,29940,val,0_4
35429,31936,train,4_4
30439,16966,test,4_2
44910,6986,val,6_0
5489,30938,val,0_4
31936,15968,test,4_2
48902,35928,train,6_4
45409,20958,test,6_2
20459,24950,test,2_3
29441,35928,train,3_4
32934,36427,train,4_4
1996,33932,val,0_4
45908,30439,train,6_4
32097,28037,train,neg
36138,7150,train,neg
28478,7635,train,neg
26414,3881,train,neg
31519,15845,train,neg
26414,4137,train,neg
