row_off,col_off,split,block
6986,34930,train,0_4
49900,36427,train,6_4
50898,33932,train,6_4
37425,34930,test,5_4
39920,7984,train,5_1
28443,33433,val,3_4
35928,5489,val,4_0
51397,21956,train,6_2
50898,1497,test,6_0
17964,32435,test,2_4
10479,33932,train,1_4
29940,35429,test,4_4
11976,28443,train,1_3
50898,24451,train,6_3
40918,6986,train,5_0
10479,26946,train,1_3
42914,34930,test,5_4
51896,12475,train,6_1
1497,26946,val,0_3
23453,22455,test,3_3
19960,22954,val,2_3
40918,33932,test,5_4
35928,10479,train,4_1
31437,15968,test,4_2
33932,16966,test,4_2
39421,35928,test,5_4
35928,29940,test,4_4
27944,32934,val,3_4
24950,36427,val,3_4
10479,24451,train,1_3
36427,4990,val,4_0
38423,24451,train,5_3
10978,33433,train,1_4
14471,20958,val,1_2
17964,18962,train,2_2
28443,9481,val,3_1
1996,28942,val,0_3
5489,10479,val,0_1
36926,23952,train,4_3
49900,33932,train,6_4
48403,13972,train,6_1
30938,3992,val,4_0
24950,32934,val,3_4
43912,11477,train,5_1
14471,18962,val,1_2
31437,4990,val,4_0
32435,6487,val,4_0
30439,0,val,4_0
18962,26447,val,2_3
47405,6487,test,6_0
19461,34930,test,2_4
2495,28942,val,0_3
38922,33932,test,5_4
36926,10479,train,4_1
5489,33932,train,0_4
11976,27445,train,1_3
9980,27445,train,1_3
23453,32934,val,3_4
45908,21956,train,6_2
40419,6986,train,5_0
46906,22455,train,6_3
3493,28942,val,0_3
24451,19461,train,3_2
49401,33932,train,6_4
42415,7984,train,5_1
47405,32435,train,6_4
31437,16467,test,4_2
38423,35928,test,5_4
43413,11477,train,5_1
1497,29441,val,0_3
6487,36427,train,0_4
46906,3493,test,6_0
29441,12475,val,3_1
35429,19461,test,4_2
23453,35429,val,3_4
18962,33433,test,2_4
47405,35928,train,6_4
43912,16467,test,5_2
11477,25948,train,1_3
8982,32435,train,1_4
42415,16966,test,5_2
48403,33433,train,6_4
48902,25948,train,6_3
22455,36427,val,3_4
3992,32435,train,0_4
27944,33433,val,3_4
19960,23952,val,2_3
23952,32934,val,3_4
45908,1996,test,6_0
51397,36427,train,6_4
9980,24950,train,1_3
42415,35928,test,5_4
51397,24950,train,6_3
29940,15968,test,4_2
51397,3992,test,6_0
44411,35928,test,5_4
18962,25449,val,2_3
38922,24451,train,5_3
20459,18463,train,2_2
41417,15968,test,5_2
42914,35429,test,5_4
35928,35928,test,4_4
41916,9481,train,5_1
5988,27944,val,0_3
32934,5988,val,4_0
26946,32934,val,3_4
50898,5489,test,6_0
22954,33433,val,3_4
24950,22455,test,3_3
41417,4990,train,5_0
22455,10978,val,3_1
0,26946,val,0_3
25948,23453,test,3_3
20958,31437,test,2_4
38922,17465,test,5_2
40419,33932,test,5_4
6986,33433,train,0_4
998,32934,train,0_4
1497,36427,train,0_4
42540,12239,train,neg
42796,11727,train,neg
43052,11727,train,neg
42028,12239,train,neg
42796,11983,train,neg
42284,12495,train,neg
26414,3881,train,neg
42284,11727,train,neg
42796,12239,train,neg
42284,11983,train,neg
42284,12751,train,neg
42796,12751,train,neg
42028,12751,train,neg
31519,15845,train,neg
43052,11983,train,neg
28478,7635,train,neg
42028,12495,train,neg
43052,12239,train,neg
42540,11983,train,neg
26414,4137,train,neg
43052,12495,train,neg
42284,12239,train,neg
42796,12495,train,neg
32097,28037,train,neg
42028,11727,train,neg
42540,12495,train,neg
42540,11727,train,neg
42540,12751,train,neg
36138,7150,train,neg
42028,11983,train,neg
43052,12751,train,neg
