row_off,col_off,split,block
23464,10894,train,7_3
13827,6285,train,4_2
13827,25140,train,4_8
17179,10056,train,5_3
16760,10056,train,5_3
18855,8380,train,6_2
12570,1676,train,4_0
419,4609,train,0_1
18436,28911,train,6_9
31425,34358,train,10_11
20112,13827,train,6_4
8799,25559,val,2_8
26397,31425,train,8_10
2514,36453,val,0_12
3352,4609,test,1_1
29330,12570,train,9_4
20112,6704,train,6_2
0,35196,train,0_11
28073,22626,test,9_7
22207,6285,train,7_2
16341,9637,train,5_3
23045,33939,train,7_11
26397,23464,train,8_7
9637,10475,val,3_3
29749,7123,train,9_2
24302,32682,train,8_10
12570,22626,test,4_7
7542,37291,train,2_12
14246,23464,test,4_7
28492,16760,train,9_5
2933,2933,val,0_0
23883,39386,test,7_13
7542,42319,train,2_14
14246,22207,test,4_7
20112,9218,train,6_3
2095,33939,train,0_11
10475,27654,train,3_9
2095,15084,val,0_5
26397,10894,train,8_3
2514,10475,train,0_3
20112,28073,train,6_9
25978,8380,val,8_2
419,1676,val,0_0
19693,9218,train,6_3
30587,17179,test,10_5
27235,19693,train,9_6
2514,2514,val,0_0
18017,23464,val,6_7
6704,5028,val,2_1
31006,4609,test,10_1
28492,10056,train,9_3
10056,25978,train,3_8
22626,10475,train,7_3
15503,42738,test,5_14
23883,37710,test,7_12
3771,11313,val,1_3
18017,7542,train,6_2
25140,12151,train,8_4
27654,12151,train,9_4
8799,38548,train,2_12
15084,10475,train,5_3
19693,3771,train,6_1
10475,18017,test,3_6
13827,17598,train,4_5
12570,22207,test,4_7
25559,10894,train,8_3
29749,13408,train,9_4
20950,41481,train,6_13
419,15084,val,0_5
30168,6704,train,10_2
3352,36872,val,1_12
23045,38129,test,7_12
3771,2514,val,1_0
22207,28073,train,7_9
29330,42319,test,9_14
24721,8380,val,8_2
8799,24302,val,2_8
5028,19274,train,1_6
10056,4609,train,3_1
7123,3771,val,2_1
28492,12151,train,9_4
19693,38129,train,6_12
6704,24721,val,2_8
10475,23464,test,3_7
10475,29330,train,3_9
19274,27654,train,6_9
1676,15503,val,0_5
17598,19693,test,5_6
6285,40643,train,2_13
10894,28492,train,3_9
1257,17179,val,0_5
17598,8380,train,5_2
14665,15503,train,4_5
19274,15922,train,6_5
27654,39805,val,9_13
4609,2095,val,1_0
1676,20112,val,0_6
838,8380,train,0_2
24721,6704,val,8_2
6285,5866,val,2_1
15503,419,val,5_0
5447,23045,val,1_7
15503,32263,train,5_10
8799,26816,val,2_8
21788,31425,train,7_10
5866,22626,val,1_7
10894,18017,test,3_6
21788,6285,train,7_2
21788,10056,train,7_3
2933,43157,train,0_14
19274,31425,val,6_10
25559,20531,test,8_6
20950,6285,train,6_2
15922,29749,train,5_9
26397,43157,val,8_14
11313,31844,train,3_10
19274,19274,val,6_6
27654,10475,train,9_3
26397,6704,val,8_2
27654,2095,test,9_0
28911,15922,train,9_5
9637,18855,test,3_6
419,1257,val,0_0
7961,37710,train,2_12
14665,20112,test,4_6
26397,24302,train,8_8
2933,7961,train,0_2
25140,6704,val,8_2
17179,38967,train,5_12
17179,35615,train,5_11
17179,9637,train,5_3
13827,419,train,4_0
2514,1257,val,0_0
29749,1257,test,9_0
14246,27654,test,4_9
23883,32682,train,7_10
7123,40224,train,2_13
21369,28911,train,7_9
0,31006,train,0_10
419,9637,train,0_3
5866,15503,train,1_5
9218,31006,train,3_10
13827,21369,test,4_7
7961,41900,train,2_13
419,15922,val,0_5
28911,36872,train,9_12
3352,29749,test,1_9
16760,22626,test,5_7
5866,7542,train,1_2
17598,8799,train,5_2
7961,6704,train,2_2
8380,33939,train,2_11
19693,20531,val,6_6
10894,28073,train,3_9
28911,22626,test,9_7
28073,6704,train,9_2
14665,23883,test,4_7
2095,14246,test,0_4
8380,28911,val,2_9
12151,27654,test,4_9
28073,10475,train,9_3
22626,8380,train,7_2
25559,23045,train,8_7
8380,7123,train,2_2
3352,23464,val,1_7
13408,20950,test,4_6
24721,9637,train,8_3
10475,28911,train,3_9
2095,20531,val,0_6
19274,5447,train,6_1
10475,8799,val,3_2
25978,23045,train,8_7
25978,7123,val,8_2
15922,8799,train,5_2
10894,28911,train,3_9
25978,12151,train,8_4
5028,25140,val,1_8
19693,2514,train,6_0
20112,5866,train,6_1
20531,8799,train,6_2
23464,8380,train,7_2
9637,23464,test,3_7
28073,17598,train,9_5
15922,30587,train,5_10
12570,23045,test,4_7
4609,10056,val,1_3
25559,15503,test,8_5
18436,19693,val,6_6
29749,36034,train,9_12
16341,38129,train,5_12
25978,16760,test,8_5
12570,5447,train,4_1
25140,15503,test,8_5
6704,9218,val,2_3
23464,10056,train,7_3
25978,7542,val,8_2
21369,6704,train,7_2
6285,39386,train,2_13
27235,41900,val,9_13
26816,11313,train,8_3
5028,23883,val,1_7
23045,18017,val,7_6
30587,33101,train,10_11
15503,38129,train,5_12
419,41062,train,0_13
4609,26397,val,1_8
30168,38548,test,10_12
11732,19693,test,3_6
0,26397,train,0_8
31425,5447,test,10_1
1257,16760,val,0_5
26397,12151,train,8_4
4609,23883,val,1_7
15503,8799,train,5_2
3771,23464,val,1_7
1676,3771,train,0_1
26397,30587,train,8_10
26816,10475,train,8_3
3771,10475,val,1_3
29330,12151,train,9_4
28911,8380,train,9_2
24302,40643,train,8_13
22626,1257,val,7_0
31006,31844,val,10_10
5447,1676,val,1_0
31006,23464,val,10_7
1257,41062,train,0_13
5866,17179,train,1_5
10894,35615,test,3_11
28911,16341,train,9_5
28911,16760,train,9_5
7123,31425,test,2_10
20531,13827,train,6_4
11313,9637,val,3_3
14246,2095,train,4_0
0,39386,train,0_13
31425,19274,train,10_6
25140,42319,val,8_14
12989,23045,test,4_7
9637,1676,train,3_0
31006,36453,test,10_12
24721,11313,train,8_3
4609,8380,train,1_2
5447,24302,val,1_8
25140,11732,train,8_3
5447,12570,train,1_4
838,42738,train,0_14
28073,29749,train,9_9
5447,23883,val,1_7
25140,36872,test,8_12
10056,28911,train,3_9
22626,25978,test,7_8
17598,38129,train,5_12
11732,32263,train,3_10
2095,30587,train,0_10
15922,23045,test,5_7
21369,29330,train,7_9
9218,2514,train,3_0
25140,11313,train,8_3
6704,36034,train,2_12
12570,20531,test,4_6
1676,10475,train,0_3
27235,40224,val,9_13
22626,419,val,7_0
9218,41900,train,3_13
22626,6704,train,7_2
3352,32263,test,1_10
13408,23045,test,4_7
5866,30168,test,1_10
23464,18436,val,7_6
7542,41481,train,2_13
20950,4609,train,6_1
13408,11732,test,4_3
22207,12570,test,7_4
5447,13408,train,1_4
15084,26816,val,5_8
1257,35196,train,0_11
15084,23464,test,5_7
31425,21369,val,10_7
19274,12151,train,6_4
31425,12151,train,10_4
3352,1676,val,1_0
25559,6704,val,8_2
10056,15084,val,3_5
12989,22207,test,4_7
28492,4609,val,9_1
12570,19274,test,4_6
11313,42738,train,3_14
9637,28073,train,3_9
26816,42319,val,8_14
29330,10056,train,9_3
28492,42738,test,9_14
31006,21788,val,10_7
14665,23464,test,4_7
10475,2095,train,3_0
21788,28492,train,7_9
1676,16760,val,0_5
13408,22626,test,4_7
5447,42319,train,1_14
2514,15503,val,0_5
20531,10475,train,6_3
838,32682,train,0_10
11313,7123,val,3_2
26397,11313,train,8_3
15503,37710,train,5_12
29330,6704,train,9_2
7542,9218,val,2_3
3352,38129,val,1_12
22207,38129,test,7_12
30587,10475,val,10_3
12989,22626,test,4_7
19693,10894,train,6_3
7961,11732,val,2_3
23883,12570,test,7_4
30168,17598,test,10_5
26397,28492,val,8_9
26816,15503,test,8_5
15084,25978,val,5_8
11732,1257,train,3_0
9637,7961,val,3_2
10056,35196,test,3_11
3352,22626,val,1_7
25140,17179,test,8_5
6704,37291,train,2_12
6285,7542,train,2_2
3771,31425,test,1_10
26816,6704,val,8_2
29749,20950,train,9_6
26816,15084,test,8_5
29330,7123,train,9_2
11313,419,train,3_0
6285,3352,val,2_1
25978,24721,train,8_8
28911,37710,train,9_12
6285,25140,val,2_8
14246,29330,test,4_9
11732,20531,test,3_6
20531,40224,train,6_13
23883,2514,val,7_0
26816,26397,train,8_8
1676,23045,test,0_7
7961,41481,train,2_13
13827,22207,test,4_7
10475,28492,train,3_9
22626,23045,train,7_7
7705,6361,train,neg
14474,21481,train,neg
7833,5977,train,neg
7833,6361,train,neg
20441,10031,train,neg
15804,37664,train,neg
10261,10744,train,neg
10517,10872,train,neg
20313,10159,train,neg
20441,10159,train,neg
7833,5849,train,neg
7449,6361,train,neg
7577,5849,train,neg
15932,37920,train,neg
7577,6233,train,neg
7449,6233,train,neg
14858,21737,train,neg
15676,37664,train,neg
10261,11000,train,neg
10261,10872,train,neg
14602,21865,train,neg
7577,5977,train,neg
15804,37792,train,neg
10517,10744,train,neg
7577,6489,train,neg
15932,37792,train,neg
7449,5849,train,neg
15804,37536,train,neg
7705,6105,train,neg
15548,37664,train,neg
14602,21737,train,neg
7705,5977,train,neg
15932,37664,train,neg
7449,5977,train,neg
20569,9903,train,neg
15804,37920,train,neg
15676,37792,train,neg
7833,6105,train,neg
14730,21609,train,neg
10389,10744,train,neg
20313,10031,train,neg
14730,21481,train,neg
10517,11000,train,neg
14602,21481,train,neg
7833,6489,train,neg
14602,21609,train,neg
14474,21609,train,neg
7833,6233,train,neg
20441,9903,train,neg
20569,10031,train,neg
14474,21737,train,neg
15548,37920,train,neg
14474,21865,train,neg
15548,37792,train,neg
10389,10872,train,neg
14730,21737,train,neg
15676,37920,train,neg
15548,37536,train,neg
7577,6105,train,neg
7705,6233,train,neg
15932,37536,train,neg
14858,21865,train,neg
7705,6489,train,neg
7449,6105,train,neg
15676,37536,train,neg
14730,21865,train,neg
20313,9903,train,neg
10389,11000,train,neg
7449,6489,train,neg
14858,21609,train,neg
20569,10159,train,neg
7577,6361,train,neg
7705,5849,train,neg
14858,21481,train,neg
