row_off,col_off,split,block
10989,16983,val,2_3
2997,20979,train,0_4
13320,2664,val,2_0
32967,23310,test,6_4
9324,22644,val,1_4
6327,16983,train,1_3
31968,23310,test,6_4
2331,16650,train,0_3
34299,8658,test,6_1
31968,22311,test,6_4
18315,16983,val,3_3
7992,17649,train,1_3
15651,11655,val,3_2
3330,18981,train,0_3
31302,18648,val,6_3
30969,16650,val,6_3
2664,23976,train,0_4
30636,22644,test,6_4
31302,23310,test,6_4
28638,4329,test,5_0
29970,5328,test,6_1
1998,18315,train,0_3
3996,18981,train,0_3
11655,23976,test,2_4
34632,10989,test,7_2
25641,15318,test,5_3
7659,16983,train,1_3
23310,23976,train,4_4
32634,23310,test,6_4
11322,21312,test,2_4
1665,21645,train,0_4
5328,18648,train,1_3
1998,19314,train,0_3
11322,24309,test,2_4
23310,10323,train,4_2
13986,22977,test,2_4
16983,22311,train,3_4
32634,23643,test,6_4
6660,23310,val,1_4
32967,15318,val,6_3
12987,22977,test,2_4
12654,11655,train,2_2
8325,12987,test,1_2
21978,10989,train,4_2
19314,23310,train,3_4
16983,8658,val,3_1
11322,22311,test,2_4
26973,4662,test,5_0
24642,22977,train,5_4
33633,5994,test,6_1
1665,18981,train,0_3
31302,22644,test,6_4
18648,13986,val,3_2
1998,17316,train,0_3
32634,20646,test,6_4
2664,20313,train,0_4
14652,21978,test,2_4
22644,19314,train,4_3
14319,22644,test,2_4
15318,17649,val,3_3
12321,23976,test,2_4
19647,13986,val,3_2
16983,11988,val,3_2
14985,11655,val,3_2
12987,21978,test,2_4
4329,18315,train,0_3
27306,4329,test,5_0
9990,15651,val,2_3
32967,21312,test,6_4
26307,3330,test,5_0
12321,12321,train,2_2
16650,11655,val,3_2
24309,6327,train,4_1
27972,3996,test,5_0
30303,6327,test,6_1
17316,6660,val,3_1
15984,16983,val,3_3
19314,14319,val,3_2
26973,6660,train,5_1
19647,10323,val,3_2
27972,3330,test,5_0
15651,16317,val,3_3
14985,9324,val,3_1
9657,13986,test,1_2
1998,18648,train,0_3
0,10989,train,0_2
2331,17982,train,0_3
6993,20646,val,1_4
11322,23976,test,2_4
31635,22644,test,6_4
34299,19314,val,6_3
24975,18981,test,5_3
30636,8325,test,6_1
29637,6660,test,6_1
19647,22644,train,3_4
1332,17316,train,0_3
5328,23976,val,1_4
11322,20313,test,2_4
24309,23310,train,4_4
24642,999,test,5_0
31968,15318,val,6_3
30303,22644,test,6_4
24309,3996,val,4_0
31635,23310,test,6_4
24309,23976,train,4_4
33300,3330,train,6_0
29304,12987,test,5_2
31635,22311,test,6_4
1332,21645,train,0_4
32967,23643,test,6_4
14985,12321,val,3_2
8658,7659,train,1_1
2331,19647,train,0_3
2331,21312,train,0_4
30303,20979,test,6_4
28305,12321,test,5_2
18981,23310,train,3_4
11655,10656,train,2_2
2331,20979,train,0_4
22311,3663,val,4_0
27306,24309,train,5_4
21645,2664,val,4_0
31302,23976,test,6_4
25974,4329,test,5_0
2664,20646,train,0_4
34632,11322,test,7_2
22644,23976,train,4_4
19314,13320,val,3_2
10323,16317,val,2_3
26640,4329,test,5_0
25308,22311,train,5_4
2331,19314,train,0_3
21978,3663,val,4_0
17316,21978,train,3_4
24642,2997,test,5_0
13653,16983,val,2_3
16650,14319,val,3_2
18981,21978,train,3_4
31635,22977,test,6_4
26307,4662,test,5_0
18981,22977,train,3_4
9657,13653,test,1_2
4995,21978,val,1_4
11988,10989,train,2_2
32634,8658,test,6_1
2997,19980,train,0_4
3330,17982,train,0_3
9990,23976,test,2_4
26973,3663,test,5_0
15984,7659,val,3_1
8991,13320,test,1_2
17982,21978,train,3_4
29637,8991,test,6_1
24309,2997,val,4_0
3663,18315,train,0_3
33300,23643,test,6_4
17649,7992,val,3_1
20979,4329,val,4_0
30969,6660,test,6_1
5328,13986,test,1_2
18981,14319,val,3_2
11988,11322,train,2_2
12321,22977,test,2_4
22311,14319,train,4_2
13320,17316,val,2_3
22311,23976,train,4_4
12987,22644,test,2_4
1998,19980,train,0_4
17982,3663,train,3_0
1665,19980,train,0_4
13653,16317,val,2_3
17982,7992,val,3_1
4995,17649,train,1_3
3996,18315,train,0_3
25308,22644,train,5_4
28638,3330,test,5_0
1665,17982,train,0_3
26307,23643,train,5_4
8991,22644,val,1_4
25974,22311,train,5_4
999,19314,train,0_3
27306,12654,test,5_2
8325,5328,train,1_1
17316,17982,val,3_3
25308,10323,test,5_2
16317,13320,val,3_2
17316,18315,val,3_3
10989,2664,val,2_0
999,19647,train,0_3
30636,18648,val,6_3
6993,21978,val,1_4
29637,6993,test,6_1
12987,17316,val,2_3
16650,22311,train,3_4
24642,14985,test,5_3
22977,23310,train,4_4
1665,20979,train,0_4
27306,21645,train,5_4
3663,16650,train,0_3
21312,22311,train,4_4
30303,6993,test,6_1
20979,1665,val,4_0
26307,17649,test,5_3
31635,8658,test,6_1
9324,14319,test,1_2
29637,22311,test,6_4
2664,19980,train,0_4
33966,20979,test,6_4
27306,21312,train,5_4
13986,21645,test,2_4
26640,2664,test,5_0
32634,17316,val,6_3
27639,22977,train,5_4
18981,13986,val,3_2
12654,11988,train,2_2
4995,16983,train,1_3
2664,19314,train,0_3
15318,11322,val,3_2
34299,9657,test,6_1
33966,2664,train,6_0
20313,20979,train,4_4
18315,5661,val,3_1
11322,18648,val,2_3
26640,12987,test,5_2
6993,9990,test,1_2
19647,23976,train,3_4
15318,12321,val,3_2
23310,24309,train,4_4
25974,10989,test,5_2
17982,6993,val,3_1
14985,18981,val,3_3
16317,18981,val,3_3
2997,20313,train,0_4
33300,17982,val,6_3
1998,19647,train,0_3
26307,2664,test,5_0
3330,18648,train,0_3
21978,22311,train,4_4
22311,4662,val,4_0
11988,22644,test,2_4
26640,3330,test,5_0
34299,7326,test,6_1
1665,19314,train,0_3
8991,13986,test,1_2
1332,18981,train,0_3
21645,4662,val,4_0
9657,14319,test,1_2
16650,21978,train,3_4
29637,8325,test,6_1
2664,20979,train,0_4
31302,7992,test,6_1
9990,15318,val,2_3
8658,2331,test,1_0
29637,24309,test,6_4
2997,16317,train,0_3
25641,21312,train,5_4
12654,16983,val,2_3
21312,4329,val,4_0
25974,19314,test,5_3
33966,24309,test,6_4
333,20646,train,0_4
29637,20979,test,6_4
22977,4329,val,4_0
26307,4329,test,5_0
21978,22644,train,4_4
16983,12654,val,3_2
29304,4329,test,5_0
4995,21312,val,1_4
25641,21978,train,5_4
13320,16650,val,2_3
26973,9990,test,5_2
15651,9657,val,3_1
34632,2664,train,7_0
24642,1332,test,5_0
15651,11988,val,3_2
24975,1998,test,5_0
15984,9990,val,3_2
1665,20646,train,0_4
18648,7659,val,3_1
10323,15651,val,2_3
22311,9990,train,4_2
6993,17982,train,1_3
32634,22644,test,6_4
14652,22311,test,2_4
10323,14985,val,2_3
15651,11322,val,3_2
14985,17316,val,3_3
5328,3330,test,1_0
13320,23310,test,2_4
1665,19647,train,0_3
32301,22311,test,6_4
30636,20646,test,6_4
30303,5328,test,6_1
30636,15318,val,6_3
1332,18315,train,0_3
19980,22311,train,4_4
32634,22311,test,6_4
28305,4329,test,5_0
13986,18315,val,2_3
7326,21312,val,1_4
22311,3330,val,4_0
1665,20313,train,0_4
28971,3330,test,5_0
10323,2997,val,2_0
31635,12654,train,6_2
24975,22977,train,5_4
4995,24309,val,1_4
28305,3330,test,5_0
30969,15984,val,6_3
14319,22311,test,2_4
32301,7659,test,6_1
4329,18981,train,0_3
15651,12654,val,3_2
6327,12654,test,1_2
27639,4329,test,5_0
23976,2997,val,4_0
25641,22311,train,5_4
9657,14652,test,1_2
7992,17316,train,1_3
16317,10656,val,3_2
2997,19647,train,0_3
27306,22977,train,5_4
999,20313,train,0_4
31968,18981,val,6_3
30303,15984,val,6_3
19647,9657,val,3_1
10323,15984,val,2_3
2997,18315,train,0_3
17649,14985,val,3_3
15984,10323,val,3_2
30969,22311,test,6_4
24642,18981,test,5_3
4995,17316,train,1_3
9324,14652,test,1_2
33300,9324,test,6_1
11322,15651,val,2_3
1998,20979,train,0_4
27306,6660,train,5_1
17649,21978,train,3_4
21978,4329,val,4_0
18648,22644,train,3_4
4995,23310,val,1_4
12321,19647,val,2_3
13653,17649,val,2_3
1332,18648,train,0_3
25308,12321,test,5_2
9657,13320,test,1_2
30636,5328,test,6_1
27639,23310,train,5_4
13986,15984,val,2_3
19647,11322,val,3_2
31635,24309,test,6_4
666,19647,train,0_3
26973,11988,test,5_2
25974,3330,test,5_0
33966,20313,test,6_4
12987,8658,train,2_1
1665,17649,train,0_3
26307,3996,test,5_0
16317,12321,val,3_2
1332,19314,train,0_3
0,17649,train,0_3
19647,10989,val,3_2
2997,20646,train,0_4
26307,14652,test,5_2
999,20979,train,0_4
23643,22644,train,4_4
24975,23643,train,5_4
4995,20979,val,1_4
30303,23643,test,6_4
27639,11322,test,5_2
1332,20313,train,0_4
29304,10656,test,5_2
34299,6327,test,6_1
2997,21978,train,0_4
28181,7818,train,neg
27925,8330,train,neg
27669,8074,train,neg
23738,4893,train,neg
18711,5314,train,neg
27669,8330,train,neg
28181,8074,train,neg
20818,10682,train,neg
28181,8330,train,neg
27669,7818,train,neg
27925,8074,train,neg
17306,2866,train,neg
27925,7818,train,neg
21355,18709,train,neg
