row_off,col_off,split,block
18023,9726,val,3_1
18190,12501,train,3_2
18190,13012,train,3_2
18191,12245,train,3_2
18191,12756,train,3_2
18278,9213,val,3_1
18278,9469,val,3_1
18279,8190,val,3_1
18279,8445,val,3_1
18279,8701,val,3_1
18279,8957,val,3_1
18279,9725,val,3_1
18446,12757,train,3_2
18446,13013,train,3_2
18447,12245,train,3_2
18447,12501,train,3_2
18534,9470,val,3_1
18534,9725,val,3_1
18535,8189,val,3_1
18535,8446,val,3_1
18535,8702,val,3_1
18535,8958,val,3_1
18535,9214,val,3_1
18702,12244,train,3_2
18702,12756,train,3_2
18703,12500,train,3_2
18703,13012,train,3_2
18790,8189,val,3_1
18790,8446,val,3_1
18790,8702,val,3_1
18790,8957,val,3_1
18790,9726,val,3_1
18791,9213,val,3_1
18791,9470,val,3_1
18958,12244,train,3_2
18958,12500,train,3_2
18959,12757,train,3_2
18959,13013,train,3_2
19046,8189,val,3_1
19046,8446,val,3_1
19046,8701,val,3_1
19046,8958,val,3_1
19046,9214,val,3_1
19047,9469,val,3_1
19047,9726,val,3_1
19214,12501,train,3_2
19214,13013,train,3_2
19215,12244,train,3_2
19215,12756,train,3_2
19302,9213,val,3_1
19302,9470,val,3_1
19303,8189,val,3_1
19303,8446,val,3_1
19303,8701,val,3_1
19303,8958,val,3_1
19303,9725,val,3_1
19470,12500,train,3_2
19470,13012,train,3_2
19471,12245,train,3_2
19471,12757,train,3_2
19558,9470,val,3_1
19558,9725,val,3_1
19559,8189,val,3_1
19559,8446,val,3_1
19559,8702,val,3_1
19559,8957,val,3_1
19559,9214,val,3_1
19726,12245,train,4_2
19726,12756,train,4_2
19726,15060,val,4_3
19726,15572,val,4_3
19727,12500,train,4_2
19727,13013,train,4_2
19727,14804,val,4_3
19727,15317,val,4_3
19814,9725,test,4_1
19982,12245,train,4_2
19982,12757,train,4_2
19982,15317,val,4_3
19983,12501,train,4_2
19983,13012,train,4_2
19983,14805,val,4_3
19983,15061,val,4_3
19983,15572,val,4_3
20238,12500,train,4_2
20238,13012,train,4_2
20238,14805,val,4_3
20238,15316,val,4_3
20239,12244,train,4_2
20239,12756,train,4_2
20239,15060,val,4_3
20239,15572,val,4_3
20494,12500,train,4_2
20494,13013,train,4_2
20494,14804,val,4_3
20494,15060,val,4_3
20494,15572,val,4_3
20495,12244,train,4_2
20495,12757,train,4_2
20495,15316,val,4_3
20750,12245,train,4_2
20750,12756,train,4_2
20750,13012,train,4_2
20750,15060,val,4_3
20750,15572,val,4_3
20751,12501,train,4_2
20751,14805,val,4_3
20751,15316,val,4_3
21006,12245,train,4_2
21006,12757,train,4_2
21006,15061,val,4_3
21006,15316,val,4_3
21006,15572,val,4_3
21007,12500,train,4_2
21007,13013,train,4_2
21007,14804,val,4_3
21262,12245,train,4_2
21262,12500,train,4_2
21262,14804,val,4_3
21262,15316,val,4_3
21263,12756,train,4_2
21263,13013,train,4_2
21263,15061,val,4_3
21263,15572,val,4_3
21518,12501,train,4_2
21518,13012,train,4_2
21518,14805,val,4_3
21518,15317,val,4_3
21519,12244,train,4_2
21519,12757,train,4_2
21519,15060,val,4_3
21519,15573,val,4_3
23738,4893,train,neg
18711,5314,train,neg
27669,7818,train,neg
27669,8074,train,neg
27669,8330,train,neg
27925,7818,train,neg
27925,8074,train,neg
27925,8330,train,neg
28181,7818,train,neg
28181,8074,train,neg
28181,8330,train,neg
20818,10682,train,neg
21355,18709,train,neg
17306,2866,train,neg
