row_off,col_off,split,block
186590,17865,train,6_0
93295,119100,val,3_3
176665,51610,val,5_1
190560,109175,test,6_3
105205,29775,val,3_0
71460,67490,train,2_2
160785,19850,train,5_0
13895,115130,val,0_3
109175,113145,val,3_3
198500,136965,train,6_4
166740,31760,val,5_1
174680,51610,val,5_1
150860,49625,val,5_1
174680,77415,train,5_2
206440,63520,train,6_2
170710,33745,val,5_1
182620,75430,train,6_2
188575,71460,train,6_2
158800,5955,train,5_0
134980,13895,train,4_0
81385,1985,test,2_0
61535,101235,val,2_3
132995,33745,test,4_1
134980,71460,train,4_2
131010,17865,train,4_0
87340,113145,val,2_3
95280,57565,train,3_1
115130,87340,test,3_2
192545,142920,train,6_4
33745,33745,val,1_1
67490,138950,val,2_4
160785,131010,train,5_4
91310,1985,val,3_0
7940,99250,val,0_3
75430,77415,train,2_2
166740,53595,val,5_1
142920,140935,train,4_4
150860,91310,test,5_3
81385,107190,val,2_3
67490,146890,val,2_4
125055,31760,test,4_1
9925,111160,val,0_3
115130,103220,val,3_3
146890,69475,train,4_2
196515,29775,train,6_0
47640,115130,train,1_3
101235,3970,val,3_0
91310,75430,test,3_2
67490,115130,val,2_3
111160,87340,test,3_2
166740,69475,train,5_2
156815,131010,train,5_4
19850,146890,train,0_4
119100,101235,val,3_3
117115,121085,test,3_4
144905,79400,train,4_2
154830,35730,val,5_1
91310,142920,test,3_4
138950,13895,train,4_0
73445,99250,val,2_3
27790,134980,train,0_4
105205,77415,test,3_2
178650,13895,train,5_0
15880,117115,val,0_3
107190,69475,test,3_2
121085,3970,train,4_0
198500,53595,train,6_1
37715,134980,train,1_4
37715,140935,train,1_4
41685,51610,val,1_1
95280,95280,val,3_3
113145,121085,test,3_4
53595,83370,val,1_2
168725,144905,train,5_4
174680,53595,val,5_1
200485,103220,test,6_3
140935,117115,test,4_3
186590,21835,train,6_0
146890,33745,test,4_1
47640,125055,train,1_4
178650,97265,test,5_3
146890,75430,train,4_2
138950,17865,train,4_0
51610,31760,val,1_1
27790,113145,val,0_3
168725,75430,train,5_2
160785,111160,test,5_3
19850,131010,train,0_4
162770,117115,test,5_3
83370,25805,test,2_0
25805,115130,val,0_3
125055,59550,test,4_1
150860,51610,val,5_1
79400,103220,val,2_3
192545,47640,train,6_1
162770,105205,test,5_3
206440,136965,train,6_4
144905,69475,train,4_2
95280,125055,test,3_4
105205,51610,train,3_1
146890,79400,train,4_2
53595,51610,val,1_1
49625,105205,train,1_3
77415,103220,val,2_3
170710,97265,test,5_3
113145,105205,val,3_3
105205,49625,train,3_1
206440,59550,train,6_1
154830,105205,test,5_3
99250,87340,test,3_2
190560,59550,train,6_1
21835,132995,train,0_4
129025,39700,test,4_1
83370,119100,val,2_3
150860,19850,train,5_0
69475,99250,val,2_3
150860,0,train,5_0
140935,95280,test,4_3
138950,51610,test,4_1
117115,109175,val,3_3
146890,35730,test,4_1
192545,63520,train,6_2
67490,65505,train,2_2
148875,103220,test,4_3
125567,63380,train,neg
113911,31565,train,neg
114423,31565,train,neg
171185,52031,train,neg
168113,48959,train,neg
106680,15526,train,neg
114935,31053,train,neg
170673,49471,train,neg
168113,49983,train,neg
170673,51519,train,neg
168113,49471,train,neg
105144,16038,train,neg
168113,47935,train,neg
126591,65428,train,neg
173745,52031,train,neg
129926,113685,train,neg
170161,48959,train,neg
145064,28602,train,neg
173745,48959,train,neg
129926,112149,train,neg
113399,32077,train,neg
170673,47423,train,neg
106168,18598,train,neg
107192,16038,train,neg
105656,16550,train,neg
172209,53055,train,neg
129926,112661,train,neg
171185,47935,train,neg
129414,112661,train,neg
172721,49983,train,neg
106680,17062,train,neg
169649,47423,train,neg
168625,48447,train,neg
105656,18086,train,neg
168625,47935,train,neg
144552,29114,train,neg
169649,52543,train,neg
171185,46911,train,neg
173233,49983,train,neg
128390,113685,train,neg
145576,29626,train,neg
171185,48447,train,neg
168625,51007,train,neg
105656,18598,train,neg
126079,65428,train,neg
126079,64916,train,neg
144552,29626,train,neg
129414,113173,train,neg
105144,18598,train,neg
105144,16550,train,neg
170161,52031,train,neg
145576,28602,train,neg
145064,29626,train,neg
170161,46911,train,neg
173233,52543,train,neg
171185,53055,train,neg
167601,49471,train,neg
168625,46911,train,neg
173745,49983,train,neg
171185,52543,train,neg
128902,112149,train,neg
171697,52031,train,neg
171697,49471,train,neg
171697,46911,train,neg
128902,113685,train,neg
114423,32077,train,neg
169137,49983,train,neg
106168,18086,train,neg
105656,16038,train,neg
172721,52031,train,neg
168625,48959,train,neg
170673,52031,train,neg
107192,16550,train,neg
126591,64916,train,neg
167601,47935,train,neg
170673,49983,train,neg
171697,47423,train,neg
170673,52543,train,neg
172209,48959,train,neg
107192,18598,train,neg
170161,51519,train,neg
171185,49471,train,neg
169137,48959,train,neg
127103,65428,train,neg
127103,63892,train,neg
128390,112149,train,neg
171185,50495,train,neg
172209,49983,train,neg
173233,48959,train,neg
144552,28602,train,neg
170673,50495,train,neg
105144,15526,train,neg
171697,48959,train,neg
167601,50495,train,neg
170161,49471,train,neg
171185,49983,train,neg
169649,49471,train,neg
173745,53055,train,neg
113399,31565,train,neg
145576,29114,train,neg
173233,52031,train,neg
107192,15526,train,neg
169649,46911,train,neg
169649,49983,train,neg
170673,48959,train,neg
129926,113173,train,neg
127103,64404,train,neg
168113,47423,train,neg
127103,64916,train,neg
169649,50495,train,neg
145576,30138,train,neg
169137,50495,train,neg
171697,50495,train,neg
126591,64404,train,neg
172209,51007,train,neg
168625,50495,train,neg
170161,48447,train,neg
127878,112149,train,neg
167601,48447,train,neg
105656,17574,train,neg
169137,48447,train,neg
127615,65428,train,neg
172721,51007,train,neg
145064,30138,train,neg
145064,29114,train,neg
170161,47935,train,neg
169649,48447,train,neg
171697,49983,train,neg
173745,50495,train,neg
172721,52543,train,neg
171697,53055,train,neg
113911,30541,train,neg
128390,113173,train,neg
106168,17574,train,neg
169649,52031,train,neg
171697,52543,train,neg
170161,51007,train,neg
173233,50495,train,neg
129414,114197,train,neg
127878,113685,train,neg
127878,112661,train,neg
126591,63380,train,neg
144040,29114,train,neg
128902,112661,train,neg
172721,53055,train,neg
169137,47935,train,neg
114935,32077,train,neg
144552,30138,train,neg
170161,52543,train,neg
127878,114197,train,neg
169649,51519,train,neg
168113,51007,train,neg
171697,48447,train,neg
107192,18086,train,neg
171185,51519,train,neg
105144,17574,train,neg
173233,51007,train,neg
172209,49471,train,neg
170673,46911,train,neg
171697,51519,train,neg
128390,112661,train,neg
127615,64404,train,neg
125567,64916,train,neg
170673,47935,train,neg
129414,112149,train,neg
125567,65428,train,neg
173233,53055,train,neg
170673,53055,train,neg
106680,16038,train,neg
173233,49471,train,neg
114935,30541,train,neg
172721,49471,train,neg
169137,51007,train,neg
167601,48959,train,neg
170161,47423,train,neg
168625,47423,train,neg
170673,48447,train,neg
127878,113173,train,neg
172209,52543,train,neg
167601,49983,train,neg
106680,17574,train,neg
171697,51007,train,neg
168625,49471,train,neg
126079,63380,train,neg
173745,51007,train,neg
106680,16550,train,neg
128902,114197,train,neg
128902,113173,train,neg
170161,53055,train,neg
113399,30541,train,neg
114423,31053,train,neg
106680,18086,train,neg
144040,30138,train,neg
105144,17062,train,neg
171185,48959,train,neg
144040,29626,train,neg
168113,46911,train,neg
169137,49471,train,neg
172209,50495,train,neg
172721,51519,train,neg
128390,114197,train,neg
106168,15526,train,neg
169137,47423,train,neg
106168,16038,train,neg
125567,63892,train,neg
107192,17574,train,neg
144040,28602,train,neg
173745,52543,train,neg
171185,51007,train,neg
173745,49471,train,neg
114423,30541,train,neg
171697,47935,train,neg
169649,51007,train,neg
106680,18598,train,neg
127615,64916,train,neg
106168,17062,train,neg
169137,46911,train,neg
114935,31565,train,neg
129926,114197,train,neg
105656,15526,train,neg
173233,51519,train,neg
168113,48447,train,neg
126079,64404,train,neg
172721,50495,train,neg
106168,16550,train,neg
167601,47423,train,neg
129414,113685,train,neg
167601,51007,train,neg
105656,17062,train,neg
172209,52031,train,neg
172721,48959,train,neg
170673,51007,train,neg
113911,31053,train,neg
170161,50495,train,neg
169649,47935,train,neg
113399,31053,train,neg
126079,63892,train,neg
125567,64404,train,neg
173745,51519,train,neg
107192,17062,train,neg
127615,63892,train,neg
126591,63892,train,neg
105144,18086,train,neg
168625,49983,train,neg
113911,32077,train,neg
169649,48959,train,neg
172209,51519,train,neg
170161,49983,train,neg
127615,63380,train,neg
171185,47423,train,neg
127103,63380,train,neg
168113,50495,train,neg
