row_off,col_off,split,block
51397,16467,train,6_2
42415,27445,train,5_3
48902,13473,train,6_1
19461,18463,train,2_2
14471,19960,val,1_2
49401,1996,test,6_0
12475,1996,train,1_0
43912,11477,test,5_1
34431,16966,train,4_2
40419,5489,val,5_0
17964,28443,val,2_3
998,32934,test,0_4
44910,24950,train,6_3
44411,36427,train,5_4
37425,9481,test,5_1
46407,25449,train,6_3
24451,14471,val,3_1
36427,34930,train,4_4
40918,30439,train,5_4
37425,21956,val,5_2
10479,35429,val,1_4
29441,13473,val,3_1
37425,4491,val,5_0
20958,22455,val,2_3
33433,21956,train,4_2
499,34431,test,0_4
47904,11477,train,6_1
41417,7485,test,5_1
14471,33932,val,1_4
33932,31437,train,4_4
1996,29940,test,0_4
13972,20459,val,1_2
43413,34431,train,5_4
38922,29441,train,5_3
21956,32934,test,2_4
49401,1497,test,6_0
22455,16467,val,3_2
19461,36427,test,2_4
25948,36427,train,3_4
23952,16966,val,3_2
4491,31437,test,0_4
19960,30938,test,2_4
7485,35429,val,1_4
14970,23952,val,2_3
39920,4491,val,5_0
19960,5988,train,2_0
42415,31936,train,5_4
39920,31437,train,5_4
28942,17964,val,3_2
27445,33433,train,3_4
16966,23453,val,2_3
34431,22455,train,4_3
45908,25948,train,6_3
41916,34930,train,5_4
26946,31936,train,3_4
38423,4491,val,5_0
22455,16966,val,3_2
17465,32435,test,2_4
15968,34431,test,2_4
45908,3992,test,6_0
41417,5489,val,5_0
41417,16966,val,5_2
499,31437,test,0_4
18463,35429,test,2_4
6487,36427,test,0_4
19960,33433,test,2_4
51896,18962,train,6_2
32435,5988,train,4_0
998,34431,test,0_4
24950,25449,test,3_3
14471,21956,val,1_2
41417,29441,train,5_3
35928,34431,train,4_4
5489,12475,train,0_1
4491,32435,test,0_4
51896,0,test,6_0
40419,18463,val,5_2
8483,30439,val,1_4
51896,35429,train,6_4
39421,28443,train,5_3
45908,35928,train,6_4
0,36427,test,0_4
20459,25948,val,2_3
3992,23453,train,0_3
24950,35429,train,3_4
39920,7984,test,5_1
11477,26447,train,1_3
37924,17465,val,5_2
14471,20958,val,1_2
42415,35429,train,5_4
38922,6487,val,5_0
7485,35928,val,1_4
42415,11976,test,5_1
18463,33433,test,2_4
28942,34930,train,3_4
15968,30938,test,2_4
48403,34930,train,6_4
40918,6487,val,5_0
47405,6487,test,6_0
5988,36427,test,0_4
48403,16467,train,6_2
40918,19960,val,5_2
29441,26946,test,3_3
46407,19960,train,6_2
24950,17964,val,3_2
41417,35429,train,5_4
24950,30439,train,3_4
5988,26447,train,0_3
37425,5489,val,5_0
21457,35928,test,2_4
15968,24950,val,2_3
5489,31437,test,0_4
37924,34930,train,5_4
50898,35928,train,6_4
36926,33932,train,4_4
499,30938,test,0_4
2495,25948,train,0_3
27445,27445,test,3_3
16467,36427,test,2_4
27445,23952,test,3_3
45908,33932,train,6_4
48403,15469,train,6_2
44411,9481,test,5_1
43413,19960,val,5_2
5489,33932,test,0_4
4491,29940,test,0_4
12475,33932,val,1_4
49900,3493,test,6_0
6487,6986,train,0_0
24451,17964,val,3_2
9980,24950,train,1_3
32435,11976,train,4_1
37425,7485,test,5_1
42914,4990,val,5_0
18463,34431,test,2_4
37425,7984,test,5_1
28443,32934,train,3_4
33433,7984,train,4_1
42415,10978,test,5_1
39920,8483,test,5_1
41417,12475,test,5_1
21956,25449,val,2_3
28942,20958,val,3_2
24451,18962,val,3_2
37425,36427,train,5_4
35429,25948,train,4_3
37924,6986,val,5_0
43413,8483,test,5_1
38922,33932,train,5_4
16966,36427,test,2_4
51896,34930,train,6_4
40918,5489,val,5_0
46407,6986,test,6_0
2994,31437,test,0_4
49401,27944,train,6_3
29441,24950,test,3_3
9481,6986,train,1_0
26946,34930,train,3_4
22455,21956,val,3_2
39920,34930,train,5_4
5988,32435,test,0_4
51397,32934,train,6_4
22954,20459,val,3_2
31936,34431,train,4_4
46407,23952,train,6_3
48403,4491,test,6_0
40419,16467,val,5_2
28443,25449,test,3_3
48403,24451,train,6_3
43912,36427,train,5_4
51397,29441,train,6_3
44411,4990,val,5_0
45908,22954,train,6_3
48403,33433,train,6_4
3992,36427,test,0_4
5489,34930,test,0_4
24451,9980,val,3_1
2495,26946,train,0_3
10978,36427,val,1_4
18463,16966,train,2_2
44411,6986,val,5_0
22455,18463,val,3_2
4491,14970,train,0_2
5489,31936,test,0_4
32934,11477,train,4_1
9481,24950,train,1_3
48902,33433,train,6_4
42415,7984,test,5_1
13972,19461,val,1_2
16966,23952,val,2_3
42914,9481,test,5_1
19960,29441,val,2_3
42914,35429,train,5_4
3992,30439,test,0_4
22954,19461,val,3_2
51397,12974,train,6_1
2495,29940,test,0_4
12974,36427,val,1_4
48902,18463,train,6_2
38922,4491,val,5_0
45409,3992,test,6_0
39421,7984,test,5_1
3493,35928,test,0_4
11477,32435,val,1_4
39421,6487,val,5_0
39421,30938,train,5_4
3493,31437,test,0_4
34431,25449,train,4_3
44411,33932,train,5_4
40419,17964,val,5_2
4990,30439,test,0_4
19461,13972,train,2_1
37425,2994,val,5_0
23453,17964,val,3_2
1497,30439,test,0_4
52395,36427,train,7_4
19461,25948,val,2_3
42415,31437,train,5_4
38423,12974,test,5_1
35928,35928,train,4_4
29441,35429,train,3_4
17964,36427,test,2_4
5988,31936,test,0_4
19960,22455,val,2_3
2994,25948,train,0_3
0,32934,test,0_4
39421,8982,test,5_1
35429,34431,train,4_4
998,36427,test,0_4
50399,30439,train,6_4
37924,8483,test,5_1
499,26447,train,0_3
2994,35429,test,0_4
29441,23952,test,3_3
45908,33433,train,6_4
24451,22954,test,3_3
37924,4491,val,5_0
43413,11976,test,5_1
25948,5489,train,3_0
44910,33932,train,6_4
5489,36427,test,0_4
40419,5988,val,5_0
17964,30938,test,2_4
51397,36427,train,6_4
28942,16966,val,3_2
50898,30439,train,6_4
1497,35928,test,0_4
32934,7485,train,4_1
4990,32435,test,0_4
17465,23453,val,2_3
0,32435,test,0_4
23952,25449,test,3_3
33932,34431,train,4_4
40419,17465,val,5_2
29441,19960,val,3_2
14471,0,train,1_0
13473,33932,val,1_4
46407,4491,test,6_0
9481,26447,train,1_3
21457,33932,test,2_4
14471,21457,val,1_2
27944,21457,val,3_2
24451,17465,val,3_2
52395,33932,train,7_4
25948,34930,train,3_4
16966,33433,test,2_4
42540,12239,train,neg
42796,11727,train,neg
43052,11727,train,neg
42028,12239,train,neg
42796,11983,train,neg
42284,12495,train,neg
26414,3881,train,neg
42284,11727,train,neg
42796,12239,train,neg
42284,11983,train,neg
42284,12751,train,neg
42796,12751,train,neg
42028,12751,train,neg
31519,15845,train,neg
43052,11983,train,neg
28478,7635,train,neg
42028,12495,train,neg
43052,12239,train,neg
42540,11983,train,neg
26414,4137,train,neg
43052,12495,train,neg
42284,12239,train,neg
42796,12495,train,neg
32097,28037,train,neg
42028,11727,train,neg
42540,12495,train,neg
42540,11727,train,neg
42540,12751,train,neg
36138,7150,train,neg
42028,11983,train,neg
43052,12751,train,neg
