row_off,col_off,split,block
42914,30439,train,5_4
41916,10978,test,5_1
48902,18962,train,6_2
24950,17964,val,3_2
32435,6986,train,4_0
7485,35429,val,1_4
26447,33433,train,3_4
41916,8982,test,5_1
10978,26447,train,1_3
46906,3992,test,6_0
37425,7984,test,5_1
13972,21457,val,1_2
35429,28942,train,4_3
20459,29441,val,2_3
48403,30439,train,6_4
40918,6487,val,5_0
32934,11477,train,4_1
12475,1996,train,1_0
45409,30938,train,6_4
6986,31936,test,0_4
26447,14970,val,3_2
998,32934,test,0_4
44910,22954,train,6_3
22954,17465,val,3_2
44411,36427,train,5_4
14471,18962,val,1_2
48403,6986,test,6_0
6986,24950,train,0_3
34431,23453,train,4_3
36427,34930,train,4_4
40918,17465,val,5_2
14471,30938,val,1_4
7984,27445,train,1_3
40419,32435,train,5_4
17465,28443,val,2_3
28942,21956,val,3_2
17964,22455,val,2_3
499,34431,test,0_4
29441,20958,val,3_2
43912,29441,train,5_3
7485,35928,val,1_4
41417,8483,test,5_1
25948,36427,train,3_4
14970,23952,val,2_3
21956,32934,test,2_4
52395,33433,train,7_4
19461,36427,test,2_4
499,26447,train,0_3
48902,21956,train,6_2
8483,25449,train,1_3
19960,5988,train,2_0
41417,18463,val,5_2
45908,6986,test,6_0
27944,16467,val,3_2
24950,35429,train,3_4
39920,4990,val,5_0
10978,25948,train,1_3
17964,17465,train,2_2
32435,2994,train,4_0
41916,35928,train,5_4
30439,4491,train,4_0
46407,3992,test,6_0
31936,23952,train,4_3
8483,34930,val,1_4
40918,7984,test,5_1
24950,15968,val,3_2
10978,25449,train,1_3
49900,26447,train,6_3
18463,35429,test,2_4
6986,33433,test,0_4
6487,36427,test,0_4
19960,33433,test,2_4
11477,30439,val,1_4
44411,30439,train,5_4
998,34431,test,0_4
28942,36427,train,3_4
5489,12475,train,0_1
1996,25948,train,0_3
51896,0,test,6_0
9481,33433,val,1_4
37924,4491,val,5_0
41417,5988,val,5_0
36427,34431,train,4_4
50399,3992,test,6_0
29940,35429,train,4_4
0,36427,test,0_4
32435,5988,train,4_0
3992,23453,train,0_3
26447,34930,train,3_4
51397,6986,test,6_0
49900,20958,train,6_2
45908,4491,test,6_0
45908,33932,train,6_4
38423,8982,test,5_1
27445,17465,val,3_2
27944,35928,train,3_4
18463,33433,test,2_4
28942,34930,train,3_4
48403,34930,train,6_4
49401,26447,train,6_3
5988,36427,test,0_4
49401,6487,test,6_0
4990,31936,test,0_4
41417,35429,train,5_4
52395,10978,train,7_1
26447,20958,val,3_2
14471,21956,val,1_2
21457,35928,test,2_4
40419,8483,test,5_1
37924,34431,train,5_4
32435,12475,train,4_1
50898,35928,train,6_4
36926,33932,train,4_4
12475,20459,val,1_2
28942,21457,val,3_2
30439,9481,train,4_1
16467,36427,test,2_4
45908,3992,test,6_0
31936,7984,train,4_1
25948,33433,train,3_4
19960,27944,val,2_3
48403,11976,train,6_1
36926,28443,train,4_3
23453,17964,val,3_2
11477,32435,val,1_4
38423,19461,val,5_2
44910,26447,train,6_3
998,30439,test,0_4
6487,6986,train,0_0
27944,20958,val,3_2
38922,11976,test,5_1
29441,17465,val,3_2
18463,34431,test,2_4
6986,33932,test,0_4
49401,35429,train,6_4
43413,4990,val,5_0
28443,18962,val,3_2
38423,9481,test,5_1
3493,31437,test,0_4
51896,10479,train,6_1
24950,16966,val,3_2
32934,5988,train,4_0
2495,30439,test,0_4
48902,13473,train,6_1
29940,33932,train,4_4
49900,31437,train,6_4
39421,4491,val,5_0
15469,24451,val,2_3
14471,21457,val,1_2
28942,32934,train,3_4
16966,36427,test,2_4
27944,33433,train,3_4
48403,28443,train,6_3
19461,25948,val,2_3
4990,29940,test,0_4
4491,31936,test,0_4
27944,34930,train,3_4
22455,17964,val,3_2
3992,34431,test,0_4
9481,6986,train,1_0
27445,32934,train,3_4
47904,13972,train,6_1
47904,34930,train,6_4
43413,7984,test,5_1
18463,28443,val,2_3
16966,24950,val,2_3
15469,22455,val,2_3
12475,21956,val,1_2
45908,2994,test,6_0
46906,32435,train,6_4
43912,10978,test,5_1
9481,24451,train,1_3
47904,11976,train,6_1
7984,26946,train,1_3
42914,5489,val,5_0
43912,36427,train,5_4
39421,16966,val,5_2
44411,31437,train,5_4
50898,21457,train,6_2
48403,33433,train,6_4
3992,36427,test,0_4
51397,22954,train,6_3
18962,22455,val,2_3
15968,23453,val,2_3
45908,25449,train,6_3
14471,19461,val,1_2
10978,36427,val,1_4
47405,17964,train,6_2
47904,25449,train,6_3
6487,33433,test,0_4
4491,14970,train,0_2
5489,30938,test,0_4
44910,24451,train,6_3
38423,23952,train,5_3
43413,11976,test,5_1
48902,33433,train,6_4
37425,8982,test,5_1
38423,4491,val,5_0
26946,26447,test,3_3
27944,20459,val,3_2
6487,26447,train,0_3
10479,35429,val,1_4
42914,35429,train,5_4
2994,31437,test,0_4
34431,7485,train,4_1
2994,25948,train,0_3
14471,19960,val,1_2
12974,36427,val,1_4
40419,7984,test,5_1
6986,26447,train,0_3
3493,35928,test,0_4
35928,29940,train,4_4
34431,29441,train,4_3
22455,18463,val,3_2
9481,31936,val,1_4
45908,32435,train,6_4
5988,32435,test,0_4
17964,16966,train,2_2
42914,4990,val,5_0
52395,16966,test,7_2
37425,2994,val,5_0
15968,22455,val,2_3
52395,36427,train,7_4
9481,25948,train,1_3
29940,5489,train,4_0
39920,25948,train,5_3
34431,32934,train,4_4
29441,34930,train,3_4
17964,36427,test,2_4
5988,26447,train,0_3
44411,17465,val,5_2
24451,17964,val,3_2
48902,29940,train,6_4
0,32934,test,0_4
37924,8982,test,5_1
28443,32934,train,3_4
39421,4990,val,5_0
998,36427,test,0_4
13473,34930,val,1_4
3992,30938,test,0_4
2994,35429,test,0_4
45908,33433,train,6_4
25449,14471,val,3_1
42415,34930,train,5_4
5489,36427,test,0_4
5489,31437,test,0_4
51896,27944,train,6_3
51397,36427,train,6_4
35928,31437,train,4_4
43912,31936,train,5_4
39421,19960,val,5_2
39920,10978,test,5_1
1497,35928,test,0_4
5988,30938,test,0_4
23952,19461,val,3_2
18463,16467,train,2_2
0,32435,test,0_4
51896,27445,train,6_3
33932,34431,train,4_4
36427,30439,train,4_4
5489,30439,test,0_4
47405,5988,test,6_0
14471,0,train,1_0
5988,34431,test,0_4
44411,15469,val,5_2
37425,35429,train,5_4
40918,4990,val,5_0
28443,28443,test,3_3
21457,33932,test,2_4
22455,16467,val,3_2
14471,20958,val,1_2
47405,35429,train,6_4
43912,33932,train,5_4
16966,33433,test,2_4
32934,30938,train,4_4
42540,12239,train,neg
42796,11727,train,neg
43052,11727,train,neg
42028,12239,train,neg
42796,11983,train,neg
42284,12495,train,neg
26414,3881,train,neg
42284,11727,train,neg
42796,12239,train,neg
42284,11983,train,neg
42284,12751,train,neg
42796,12751,train,neg
42028,12751,train,neg
31519,15845,train,neg
43052,11983,train,neg
28478,7635,train,neg
42028,12495,train,neg
43052,12239,train,neg
42540,11983,train,neg
26414,4137,train,neg
43052,12495,train,neg
42284,12239,train,neg
42796,12495,train,neg
32097,28037,train,neg
42028,11727,train,neg
42540,12495,train,neg
42540,11727,train,neg
42540,12751,train,neg
36138,7150,train,neg
42028,11983,train,neg
43052,12751,train,neg
