row_off,col_off,split,block
6144,11520,train,2_4
13312,7168,train,5_2
6400,8704,test,2_3
13824,6400,train,5_2
4352,2048,train,1_0
12544,2560,test,5_1
1280,10496,val,0_4
7424,5632,test,2_2
3584,7936,val,1_3
12032,8448,train,4_3
2048,10752,val,0_4
3840,10496,val,1_4
14336,10496,test,5_4
11520,2560,test,4_1
10752,11264,test,4_4
16128,4608,train,6_1
16640,9472,val,6_3
7680,11008,test,3_4
17152,3840,train,6_1
5120,6656,test,2_2
3072,8704,val,1_3
7936,4864,val,3_1
1792,11776,val,0_4
10752,4608,test,4_1
8704,1792,test,3_0
14080,8448,train,5_3
8704,4096,val,3_1
2048,2048,val,0_0
2560,10752,val,1_4
7168,6656,test,2_2
9728,3328,val,3_1
14592,4608,test,5_1
9216,11264,test,3_4
2560,9728,val,1_3
16640,0,train,6_0
3840,8192,val,1_3
10752,9472,train,4_3
2816,10496,val,1_4
6144,8960,test,2_3
1536,7424,train,0_2
15104,5888,train,6_2
2304,6912,train,0_2
16384,8448,val,6_3
8448,10496,test,3_4
14592,7168,train,5_2
9984,3328,val,3_1
5120,9984,test,2_3
4608,1536,train,1_0
14848,11776,test,5_4
256,6656,train,0_2
7936,5888,val,3_2
11264,1280,train,4_0
13312,7680,train,5_3
7168,5120,test,2_2
0,8448,train,0_3
4864,11008,val,1_4
8704,3584,val,3_1
7936,10240,test,3_4
5120,3328,train,2_1
256,5632,train,0_2
13056,4352,test,5_1
768,10240,val,0_4
4864,12032,val,1_4
1280,3840,train,0_1
256,8960,train,0_3
16128,6912,train,6_2
12032,3328,test,4_1
5632,0,train,2_0
11776,4096,test,4_1
8960,10496,test,3_4
6912,2048,train,2_0
8960,12032,test,3_4
12800,3072,test,5_1
11776,768,train,4_0
1024,5632,train,0_2
16640,6656,train,6_2
16640,512,train,6_0
12544,3072,test,5_1
9984,11008,test,3_4
3328,10240,val,1_4
15104,1280,train,6_0
13568,6400,train,5_2
9728,4608,val,3_1
11008,3328,test,4_1
13312,3584,test,5_1
5376,5632,test,2_2
3072,9472,val,1_3
15104,8960,val,6_3
14336,2560,test,5_1
4096,256,train,1_0
4608,2048,train,1_0
768,6656,train,0_2
12800,12032,test,5_4
14336,4864,test,5_1
11776,5888,train,4_2
8960,5632,val,3_2
8448,4608,val,3_1
4352,3584,train,1_1
768,8704,train,0_3
3328,8448,val,1_3
15872,4096,train,6_1
0,5888,train,0_2
14080,8960,train,5_3
11008,2560,test,4_1
15872,2048,train,6_0
2048,4352,train,0_1
1792,10240,val,0_4
16640,1280,train,6_0
10496,3584,test,4_1
6400,9216,test,2_3
2048,6912,train,0_2
7936,11008,test,3_4
9984,7424,val,3_2
5888,8704,test,2_3
512,12032,val,0_4
3328,9216,val,1_3
8448,8704,train,3_3
2560,5376,train,1_2
12032,4608,test,4_1
5120,1280,train,2_0
12032,2816,test,4_1
512,7936,train,0_3
8448,4352,val,3_1
512,8448,train,0_3
4096,6144,train,1_2
6656,7168,test,2_2
8704,1536,test,3_0
3584,768,train,1_0
13824,6144,train,5_2
13056,6656,train,5_2
1024,11264,val,0_4
15872,5888,train,6_2
9472,3328,val,3_1
5632,256,train,2_0
16640,3584,train,6_1
8704,3328,val,3_1
16640,2560,train,6_1
15104,6656,train,6_2
1792,10496,val,0_4
13056,11520,test,5_4
3072,5376,train,1_2
2560,5888,train,1_2
11008,9216,train,4_3
3328,6656,train,1_2
6656,1536,train,2_0
9472,2304,test,3_0
1280,11776,val,0_4
15360,8960,val,6_3
8192,3584,val,3_1
10752,4096,test,4_1
768,7424,train,0_2
2048,11520,val,0_4
16384,4608,train,6_1
9216,7168,val,3_2
14848,4352,test,5_1
7680,11264,test,3_4
1792,4608,train,0_1
1792,1280,val,0_0
6912,6656,test,2_2
3328,8960,val,1_3
9472,4608,val,3_1
5888,7168,test,2_2
5376,5888,test,2_2
512,10496,val,0_4
11264,12032,test,4_4
16128,2048,train,6_0
14848,3328,test,5_1
1536,8960,train,0_3
8448,3584,val,3_1
15872,6144,train,6_2
2048,11264,val,0_4
13568,10496,test,5_4
5888,3840,train,2_1
6400,6912,test,2_2
2304,11520,val,0_4
9728,8960,train,3_3
15104,8704,val,6_3
2560,10496,val,1_4
12032,256,train,4_0
4864,7936,val,1_3
13312,3840,test,5_1
14080,4352,test,5_1
7680,7424,val,3_2
14592,2560,test,5_1
14080,1280,train,5_0
3840,10752,val,1_4
8704,6144,val,3_2
13312,3072,test,5_1
3072,8960,val,1_3
17152,6912,train,6_2
12800,7936,train,5_3
3328,9728,val,1_3
8448,11776,test,3_4
12800,1536,train,5_0
15360,1536,train,6_0
14848,6400,train,5_2
3840,4096,train,1_1
13056,2816,test,5_1
1280,5376,train,0_2
5632,7680,test,2_3
1024,10496,val,0_4
5888,8448,test,2_3
512,6912,train,0_2
2048,5888,train,0_2
4096,8448,val,1_3
2560,8192,val,1_3
3584,9728,val,1_3
15872,11008,train,6_4
7424,6144,test,2_2
4352,7936,val,1_3
4608,7680,val,1_3
768,8960,train,0_3
16128,2816,train,6_1
11008,8960,train,4_3
1024,10752,val,0_4
1280,1792,val,0_0
3328,5376,train,1_2
11776,8448,train,4_3
0,9216,train,0_3
8704,2304,test,3_0
12032,3584,test,4_1
17152,512,train,6_0
1280,12032,val,0_4
3584,1792,train,1_0
9728,3584,val,3_1
14080,6912,train,5_2
512,8704,train,0_3
14080,5888,train,5_2
11520,1536,train,4_0
5376,6144,test,2_2
2816,7936,val,1_3
6144,8448,test,2_3
15872,6656,train,6_2
12288,6400,train,4_2
16128,6400,train,6_2
10240,9472,train,4_3
11264,8448,train,4_3
14336,11008,test,5_4
16384,2816,train,6_1
7680,5376,val,3_2
13568,2816,test,5_1
5120,7424,test,2_2
4352,8704,val,1_3
11520,11776,test,4_4
9728,1024,test,3_0
14592,11264,test,5_4
17152,1280,train,6_0
768,9216,train,0_3
12544,11520,test,5_4
512,10752,val,0_4
9984,6912,val,3_2
14080,7936,train,5_3
5376,0,train,2_0
8192,9216,train,3_3
16640,8704,val,6_3
13312,2560,test,5_1
5376,7424,test,2_2
512,512,val,0_0
10752,3328,test,4_1
9984,5632,val,3_2
15104,256,train,6_0
2560,8448,val,1_3
15616,2304,train,6_0
12544,7936,train,5_3
3072,10240,val,1_4
14848,4608,test,5_1
12288,1536,train,4_0
13824,2816,test,5_1
15872,9472,val,6_3
17152,0,train,6_0
9728,6656,val,3_2
16384,6912,train,6_2
3072,12032,val,1_4
16640,9984,val,6_3
8448,3840,val,3_1
14336,12032,test,5_4
5376,8704,test,2_3
7936,1792,test,3_0
16896,8448,val,6_3
6912,8704,test,2_3
13568,9216,train,5_3
1792,1536,val,0_0
13056,4608,test,5_1
13056,7424,train,5_2
9216,10752,test,3_4
5888,3072,train,2_1
11008,8704,train,4_3
3840,10240,val,1_4
15872,9984,val,6_3
12800,2816,test,5_1
12032,1536,train,4_0
14336,10752,test,5_4
16128,11008,train,6_4
12800,2560,test,5_1
6144,5888,test,2_2
256,4352,train,0_1
768,8448,train,0_3
16128,1536,train,6_0
6144,3072,train,2_1
12032,10240,test,4_4
15872,3072,train,6_1
7168,5632,test,2_2
7936,5632,val,3_2
9216,4864,val,3_1
13568,7424,train,5_2
9728,5376,val,3_2
14848,4864,test,5_1
512,10240,val,0_4
16384,8704,val,6_3
13056,3840,test,5_1
11776,11520,test,4_4
4352,2816,train,1_1
1024,10240,val,0_4
2048,10240,val,0_4
12288,3840,test,4_1
4608,11264,val,1_4
7936,5376,val,3_2
4864,3584,train,1_1
2816,8448,val,1_3
6400,9472,test,2_3
14592,10752,test,5_4
1536,10240,val,0_4
13056,2560,test,5_1
10752,4864,test,4_1
13312,4096,test,5_1
3328,1792,train,1_0
9472,4864,val,3_1
5120,6912,test,2_2
11520,7936,train,4_3
13312,2816,test,5_1
7936,1280,test,3_0
5888,6400,test,2_2
256,7936,train,0_3
7936,2560,val,3_1
16128,512,train,6_0
12544,9216,train,5_3
3584,8704,val,1_3
9472,6400,val,3_2
4096,6400,train,1_2
12800,3840,test,5_1
256,9216,train,0_3
5376,5120,test,2_2
1536,0,val,0_0
256,11264,val,0_4
16384,1024,train,6_0
9472,8960,train,3_3
14592,4096,test,5_1
256,512,val,0_0
512,9216,train,0_3
5120,7936,test,2_3
13312,8448,train,5_3
0,7680,train,0_3
16128,6144,train,6_2
768,768,val,0_0
14848,1280,train,5_0
2560,11264,val,1_4
15872,768,train,6_0
4096,8960,val,1_3
16896,11008,train,6_4
4608,2816,train,1_1
13312,1536,train,5_0
9472,8448,train,3_3
13568,2560,test,5_1
5632,8192,test,2_3
4864,7680,val,1_3
16128,8704,val,6_3
12800,11008,test,5_4
12288,2560,test,4_1
4608,11776,val,1_4
3072,5888,train,1_2
6656,8192,test,2_3
8192,5632,val,3_2
1280,10752,val,0_4
1792,10752,val,0_4
16384,8192,val,6_3
8960,10240,test,3_4
7168,9472,test,2_3
3328,5632,train,1_2
13056,1536,train,5_0
7936,3584,val,3_1
12544,7168,train,5_2
1280,256,val,0_0
8704,3072,val,3_1
1792,11008,val,0_4
9984,1024,test,3_0
6400,9984,test,2_3
14848,5888,train,5_2
9984,1280,test,3_0
12800,5632,train,5_2
12288,2816,test,4_1
6912,9984,test,2_3
16640,3072,train,6_1
4608,512,train,1_0
6656,11520,train,2_4
13824,6656,train,5_2
8960,768,test,3_0
3840,7680,val,1_3
11520,10752,test,4_4
3840,1280,train,1_0
0,10752,val,0_4
10240,4864,test,4_1
5120,1536,train,2_0
14848,0,train,5_0
7168,7936,test,2_3
14080,2560,test,5_1
8704,5120,val,3_2
12544,2816,test,5_1
17152,3584,train,6_1
7424,5376,test,2_2
16128,4096,train,6_1
5632,5376,test,2_2
12800,8960,train,5_3
8448,1536,test,3_0
8704,8448,train,3_3
9984,256,test,3_0
14080,1024,train,5_0
3840,3072,train,1_1
13056,512,train,5_0
8960,3328,val,3_1
2560,9984,val,1_3
6400,2304,train,2_0
3840,11008,val,1_4
15872,1536,train,6_0
10240,10496,test,4_4
13312,1280,train,5_0
14592,2816,test,5_1
12032,8704,train,4_3
14592,3584,test,5_1
1024,9216,train,0_3
16128,8960,val,6_3
15360,512,train,6_0
256,5376,train,0_2
2816,4096,train,1_1
4608,7936,val,1_3
12800,5888,train,5_2
1280,10240,val,0_4
5888,5632,test,2_2
1536,10496,val,0_4
2560,256,train,1_0
10496,11520,test,4_4
13568,768,train,5_0
5632,7424,test,2_2
6400,8448,test,2_3
4608,8192,val,1_3
2560,0,train,1_0
2048,11008,val,0_4
11520,3584,test,4_1
17152,3328,train,6_1
512,1024,val,0_0
1536,10752,val,0_4
4608,9216,val,1_3
7680,12032,test,3_4
4608,10496,val,1_4
16896,6144,train,6_2
5632,9984,test,2_3
14336,0,train,5_0
16640,6144,train,6_2
4096,5376,train,1_2
9472,5376,val,3_2
15360,5888,train,6_2
15360,6656,train,6_2
1024,8704,train,0_3
9216,6912,val,3_2
11008,512,train,4_0
512,8960,train,0_3
15104,1536,train,6_0
13824,2560,test,5_1
9472,4352,val,3_1
5632,5632,test,2_2
13056,1280,train,5_0
9472,6912,val,3_2
8704,8960,train,3_3
8704,2560,val,3_1
15616,9216,val,6_3
6912,1024,train,2_0
11520,1024,train,4_0
12800,6144,train,5_2
14080,6400,train,5_2
12544,3328,test,5_1
6656,3072,train,2_1
16896,5888,train,6_2
14080,4096,test,5_1
11776,2560,test,4_1
5632,6144,test,2_2
5632,2560,train,2_1
15360,6912,train,6_2
9728,5632,val,3_2
14044,4015,train,neg
10528,5364,train,neg
10686,9447,train,neg
12093,2467,train,neg
9535,2609,train,neg
8856,1347,train,neg
