row_off,col_off,split,block
53865,17955,test,5_1
13300,35910,train,1_3
57855,47880,train,5_4
37240,23275,train,3_2
47880,45220,train,4_4
64505,28595,train,6_2
57190,16625,test,5_1
62510,34580,train,6_3
49210,31255,train,4_3
15295,31920,train,1_3
7315,44555,test,0_4
53865,35910,train,5_3
53200,13300,test,5_1
22610,48545,train,2_4
27930,29260,val,2_2
55195,11970,test,5_1
6650,41895,test,0_4
51205,40565,train,5_4
55860,11970,test,5_1
53200,7315,val,5_0
50540,45885,train,5_4
4655,41230,test,0_4
47880,41895,train,4_4
9310,49210,test,0_4
32585,14630,test,3_1
17955,45885,val,1_4
53200,37905,train,5_3
40565,23275,train,4_2
57190,7315,val,5_0
32585,17290,test,3_1
6650,8645,train,0_0
62510,37905,train,6_3
24605,33250,val,2_3
3990,41895,test,0_4
62510,47215,train,6_4
31920,43225,test,3_4
51205,47880,train,5_4
33915,23275,train,3_2
57855,47215,train,5_4
31920,5985,test,3_0
53200,16625,test,5_1
51870,8645,val,5_0
31920,43890,test,3_4
22610,23275,val,2_2
25935,45220,train,2_4
55195,9975,test,5_1
49210,45885,train,4_4
27265,11305,train,2_1
40565,33915,train,4_3
13300,41895,val,1_4
24605,31255,val,2_3
1995,49210,test,0_4
25935,35910,val,2_3
57190,15295,test,5_1
37240,28595,train,3_2
41895,26600,train,4_2
56525,12635,test,5_1
36575,32585,train,3_3
7315,33915,train,0_3
45220,45220,train,4_4
56525,7315,val,5_0
8645,42560,test,0_4
43225,16625,train,4_1
33915,44555,test,3_4
63175,48545,train,6_4
43225,8645,train,4_0
6650,10640,train,0_1
51205,16625,test,5_1
55860,43890,train,5_4
52535,41230,train,5_4
67830,3325,train,6_0
52535,36575,train,5_3
65170,29260,train,6_2
54530,48545,train,5_4
66500,37905,train,6_3
32585,31255,train,3_3
54530,27265,val,5_2
19950,5985,train,2_0
29925,43890,test,3_4
37905,43890,test,3_4
29260,39235,val,2_3
65170,25935,train,6_2
46550,45220,train,4_4
59185,22610,val,5_2
64505,13965,train,6_1
2660,35910,train,0_3
69825,33250,train,7_3
15960,45220,val,1_4
3990,43225,test,0_4
65170,45885,train,6_4
45885,44555,train,4_4
21945,33915,val,2_3
41230,23940,train,4_2
41230,23275,train,4_2
18620,48545,val,1_4
24605,37240,val,2_3
49875,9310,val,5_0
37905,45885,test,3_4
55860,45885,train,5_4
50540,49210,train,5_4
62510,41230,train,6_4
6650,47880,test,0_4
39235,35910,train,3_3
4655,46550,test,0_4
26600,25935,val,2_2
56525,17290,test,5_1
52535,18620,test,5_1
28595,29260,val,2_2
3990,42560,test,0_4
31255,19285,test,3_1
67165,15960,train,6_1
54530,43890,train,5_4
22610,33915,val,2_3
66500,34580,train,6_3
7315,43225,test,0_4
45220,41895,train,4_4
64505,45885,train,6_4
57190,6650,val,5_0
61845,33250,train,6_3
52535,46550,train,5_4
1330,49210,test,0_4
34580,41230,test,3_4
19950,27930,val,2_2
43890,43225,train,4_4
5985,40565,test,0_4
25935,32585,val,2_3
53865,41230,train,5_4
59185,32585,train,5_3
51870,43225,train,5_4
16625,5320,train,1_0
23275,33250,val,2_3
5985,42560,test,0_4
39900,22610,train,4_2
7315,47880,test,0_4
43225,2660,train,4_0
19950,26600,val,2_2
58520,12635,test,5_1
58520,26600,val,5_2
23940,27265,val,2_2
7315,42560,test,0_4
47215,31920,train,4_3
45885,5985,train,4_0
10640,43890,val,1_4
35910,30590,train,3_3
36575,15960,test,3_1
65835,33250,train,6_3
64505,21945,train,6_2
9310,46550,test,0_4
33915,48545,test,3_4
53200,6650,val,5_0
6650,48545,test,0_4
37240,45220,test,3_4
5320,49210,test,0_4
55860,15960,test,5_1
26600,33915,val,2_3
53865,35245,train,5_3
6650,45220,test,0_4
30590,43890,test,3_4
54530,40565,train,5_4
49210,46550,train,4_4
64505,3325,train,6_0
47215,36575,train,4_3
27930,30590,val,2_3
17290,49210,val,1_4
37905,40565,test,3_4
53200,11305,test,5_1
11305,42560,val,1_4
2660,39900,test,0_4
13965,35910,train,1_3
56525,17955,test,5_1
51205,2660,val,5_0
31255,43890,test,3_4
54530,8645,val,5_0
52535,12635,test,5_1
19950,29260,val,2_2
30590,45885,test,3_4
8645,47215,test,0_4
33250,15295,test,3_1
34580,44555,test,3_4
9975,44555,val,1_4
56525,46550,train,5_4
3325,49210,test,0_4
5320,43225,test,0_4
63840,3325,train,6_0
67830,39900,train,6_4
57190,28595,val,5_2
10640,43225,val,1_4
31920,45885,test,3_4
64505,34580,train,6_3
3325,41895,test,0_4
43890,41895,train,4_4
61845,35910,train,6_3
62510,45885,train,6_4
40565,31255,train,4_3
55860,17955,test,5_1
5985,48545,test,0_4
54530,46550,train,5_4
55860,8645,val,5_0
6650,40565,test,0_4
50540,24605,val,5_2
47880,34580,train,4_3
61180,47215,train,6_4
47215,38570,train,4_3
53200,40565,train,5_4
44555,43225,train,4_4
45220,48545,train,4_4
45220,17955,train,4_1
53200,11970,test,5_1
1995,27930,train,0_2
24605,23275,val,2_2
38570,18620,test,3_1
10640,44555,val,1_4
4655,41895,test,0_4
63840,46550,train,6_4
5985,43890,test,0_4
7980,43225,test,0_4
49875,23275,val,5_2
42560,27265,train,4_2
59185,7315,val,5_0
1995,47215,test,0_4
57190,8645,val,5_0
49875,16625,test,5_1
5985,39900,test,0_4
34580,29925,train,3_3
51205,11970,test,5_1
9310,42560,test,0_4
69160,13965,train,7_1
58520,6650,val,5_0
22610,28595,val,2_2
7980,41895,test,0_4
20615,29260,val,2_2
5985,41895,test,0_4
43890,21280,train,4_2
65170,3990,train,6_0
48545,40565,train,4_4
58520,48545,train,5_4
30590,45220,test,3_4
55195,8645,val,5_0
66500,48545,train,6_4
8645,45885,test,0_4
53200,19950,val,5_2
57855,25270,val,5_2
22610,4655,train,2_0
65835,36575,train,6_3
65170,30590,train,6_3
2660,41230,test,0_4
25935,38570,val,2_3
8645,41895,test,0_4
2660,40565,test,0_4
69160,14630,train,7_1
69825,29260,val,7_2
52535,7980,val,5_0
64505,17955,train,6_1
68495,16625,train,6_1
45220,37905,train,4_3
9975,47880,val,1_4
29260,35245,val,2_3
19950,31255,val,2_3
69825,36575,train,7_3
55860,6650,val,5_0
33250,24605,train,3_2
40565,25935,train,4_2
2660,35245,train,0_3
37905,31920,train,3_3
9310,43225,test,0_4
50540,7980,val,5_0
7315,43890,test,0_4
20615,27930,val,2_2
51870,49210,train,5_4
41230,26600,train,4_2
63175,23275,train,6_2
57855,6650,val,5_0
41230,35245,train,4_3
20615,26600,val,2_2
57190,24605,val,5_2
69160,12635,train,7_1
7980,49210,test,0_4
11970,33250,train,1_3
8645,43225,test,0_4
50540,6650,val,5_0
10640,41895,val,1_4
65170,19950,train,6_2
36575,46550,test,3_4
48545,37905,train,4_3
23275,31920,val,2_3
35910,27930,train,3_2
54530,19285,test,5_1
39235,46550,test,3_4
65170,34580,train,6_3
59185,5985,val,5_0
68495,6650,train,6_0
35910,46550,test,3_4
61180,31255,train,6_3
9975,35245,train,1_3
9975,17955,val,1_1
39235,31255,train,3_3
51870,35910,train,5_3
23940,48545,train,2_4
15960,44555,val,1_4
15295,49210,val,1_4
24605,32585,val,2_3
6650,43225,test,0_4
14630,49210,val,1_4
30590,18620,test,3_1
60515,45885,train,6_4
3325,47880,test,0_4
59850,45885,train,6_4
28595,20615,val,2_2
65170,3325,train,6_0
56525,8645,val,5_0
63840,23275,train,6_2
57190,22610,val,5_2
55195,38570,train,5_3
30590,47215,test,3_4
32585,45885,test,3_4
42967,37675,train,neg
55850,16148,train,neg
55338,16916,train,neg
41892,21364,train,neg
56362,15892,train,neg
55338,15892,train,neg
56618,16404,train,neg
56618,16660,train,neg
56362,15636,train,neg
37679,10884,train,neg
56106,16916,train,neg
56362,16916,train,neg
41636,21364,train,neg
47732,9786,train,neg
55850,15892,train,neg
56362,17172,train,neg
34611,5989,train,neg
56106,16148,train,neg
56874,16148,train,neg
37423,10628,train,neg
56106,15636,train,neg
56618,15636,train,neg
56618,16148,train,neg
34867,5733,train,neg
34867,6245,train,neg
37423,10884,train,neg
56618,15892,train,neg
42711,37675,train,neg
56874,17172,train,neg
56362,16148,train,neg
41636,21620,train,neg
34867,5989,train,neg
37679,10628,train,neg
55338,16148,train,neg
55594,16660,train,neg
41892,21620,train,neg
42967,37419,train,neg
47732,10042,train,neg
55594,15636,train,neg
56362,16660,train,neg
55594,15892,train,neg
56618,17172,train,neg
55338,16660,train,neg
47476,9786,train,neg
55850,16660,train,neg
56362,16404,train,neg
55594,16916,train,neg
55850,15636,train,neg
47476,10042,train,neg
55594,16148,train,neg
34611,6245,train,neg
55850,16404,train,neg
56106,17172,train,neg
56874,16660,train,neg
56874,16404,train,neg
55594,16404,train,neg
55850,17172,train,neg
55850,16916,train,neg
42711,37419,train,neg
56618,16916,train,neg
56106,16404,train,neg
56874,16916,train,neg
34611,5733,train,neg
56106,15892,train,neg
55338,15636,train,neg
56106,16660,train,neg
55338,16404,train,neg
