row_off,col_off,split,block
23040,18176,test,6_4
7168,9728,train,1_2
1280,14080,val,0_3
16640,17664,train,4_4
24576,6144,train,6_1
5888,15616,val,1_4
512,14592,val,0_3
8704,12288,train,2_3
512,14080,val,0_3
23808,2560,test,6_0
256,14592,val,0_3
256,17920,train,0_4
12032,16896,val,3_4
8448,17920,test,2_4
1280,14848,val,0_3
13312,18432,val,3_4
15360,8448,val,4_2
14848,17664,val,3_4
19968,16128,test,5_4
1024,13568,val,0_3
16896,14848,test,4_3
26112,6912,train,6_1
22528,14592,test,6_3
11520,17408,val,3_4
22784,2304,test,6_0
17664,6144,test,4_1
1536,13056,val,0_3
15616,14592,test,4_3
14592,3072,test,3_0
19200,17664,test,5_4
23808,5376,train,6_1
18688,3840,test,4_1
9728,9984,train,2_2
11008,18432,test,2_4
12544,9216,train,3_2
21504,15616,test,5_4
17664,2304,train,4_0
6656,13312,train,1_3
8704,7424,val,2_1
24064,16896,test,6_4
1024,14336,val,0_3
7936,10496,train,2_2
9984,6400,val,2_1
7936,18432,test,2_4
7424,9984,train,1_2
10752,17920,test,2_4
21504,9216,train,5_2
2304,18432,train,0_4
20736,3072,train,5_0
24064,17152,test,6_4
7424,15104,val,1_4
20480,1792,train,5_0
13312,14848,val,3_3
7936,10752,train,2_2
7424,12032,train,1_3
14080,17920,val,3_4
15104,9984,val,4_2
12288,8704,train,3_2
11776,16896,val,3_4
22016,16128,test,5_4
12544,16896,val,3_4
20736,4096,train,5_1
20224,4096,train,5_1
22528,6656,train,6_1
26112,3072,test,6_0
9728,11520,train,2_3
2304,12032,val,0_3
20480,3840,train,5_1
23040,2816,test,6_0
8960,17664,test,2_4
2048,14592,val,0_3
12032,14592,val,3_3
23808,3072,test,6_0
768,18176,train,0_4
21248,15872,test,5_4
24576,7424,train,6_1
12288,7168,train,3_1
12032,8448,train,3_2
6912,18432,val,1_4
25856,2816,test,6_0
17920,1280,train,4_0
20992,4608,train,5_1
13056,7936,train,3_2
15360,8704,val,4_2
18176,9472,val,4_2
512,17408,train,0_4
15360,11776,test,4_3
12288,9472,train,3_2
12800,3328,test,3_0
22016,5120,train,5_1
20736,3840,train,5_1
24320,15360,test,6_4
13312,5376,train,3_1
1536,13568,val,0_3
6656,11520,train,1_3
12544,17408,val,3_4
12800,18176,val,3_4
10496,17152,test,2_4
20992,6400,train,5_1
2048,16384,train,0_4
22016,7936,train,5_2
14592,18432,val,3_4
8960,18432,test,2_4
19456,16896,test,5_4
1280,13312,val,0_3
2304,16896,train,0_4
22016,10752,train,5_2
1536,14592,val,0_3
0,17152,train,0_4
24832,5632,train,6_1
20736,9984,train,5_2
11008,16896,test,2_4
19712,16896,test,5_4
10240,17152,test,2_4
11776,17152,val,3_4
2048,14848,val,0_3
19968,16896,test,5_4
1792,17152,train,0_4
22272,9728,train,5_2
3840,17408,val,1_4
6912,17664,val,1_4
20224,3840,train,5_1
12800,16640,val,3_4
5376,18432,val,1_4
16640,18176,train,4_4
21504,8192,train,5_2
18688,14848,test,4_3
18432,8192,val,4_2
9984,18176,test,2_4
23552,2560,test,6_0
14080,13312,val,3_3
21760,4608,train,5_1
5632,10496,train,1_2
3840,16640,val,1_4
8448,11776,train,2_3
0,17664,train,0_4
4864,16128,val,1_4
13568,13312,val,3_3
12544,17152,val,3_4
7424,11520,train,1_3
1536,17408,train,0_4
2304,13824,val,0_3
17920,14336,test,4_3
24832,15360,test,6_4
20480,2304,train,5_0
8192,16640,test,2_4
12288,15616,val,3_4
25600,7168,train,6_1
15104,11776,test,4_3
10496,16640,test,2_4
10752,17408,test,2_4
2048,14336,val,0_3
13312,14080,val,3_3
24064,17664,test,6_4
19968,9472,train,5_2
22272,8448,train,5_2
23808,12288,test,6_3
11520,8704,train,3_2
11776,11520,val,3_3
21760,5632,train,5_1
7424,18432,val,1_4
1024,13056,val,0_3
7168,9984,train,1_2
9472,13312,train,2_3
24320,11264,test,6_3
9216,13824,train,2_3
12800,17664,val,3_4
768,14592,val,0_3
20736,17664,test,5_4
768,18432,train,0_4
2048,14080,val,0_3
1536,14080,val,0_3
9984,17408,test,2_4
5120,15616,val,1_4
23552,17152,test,6_4
9728,12032,train,2_3
1024,14592,val,0_3
768,13824,val,0_3
256,17664,train,0_4
1024,12800,val,0_3
24064,11264,test,6_3
18944,16896,test,5_4
768,17920,train,0_4
14592,17152,val,3_4
6912,11264,train,1_3
25600,12544,test,6_3
15616,9728,val,4_2
11264,18432,val,3_4
768,13312,val,0_3
1792,12800,val,0_3
13568,16896,val,3_4
7680,11520,train,2_3
12544,8448,train,3_2
16896,17920,train,4_4
9216,10752,train,2_2
12032,8704,train,3_2
18688,5376,test,4_1
6144,18432,val,1_4
7424,10496,train,1_2
22784,9728,train,6_2
14592,15616,val,3_4
11776,8960,train,3_2
19456,15360,test,5_4
23296,5632,train,6_1
9472,17152,test,2_4
11264,17920,val,3_4
17664,5632,test,4_1
20224,2560,train,5_0
20992,8960,train,5_2
4608,15616,val,1_4
23296,2048,test,6_0
14848,17152,val,3_4
11776,14336,val,3_3
1280,14592,val,0_3
3072,13312,val,0_3
11264,8704,train,3_2
13056,6912,train,3_1
512,12288,val,0_3
4096,15360,val,1_4
23040,14592,test,6_3
20224,17152,test,5_4
2048,17920,train,0_4
10752,18176,test,2_4
10240,16896,test,2_4
15360,7936,val,4_2
7424,13568,train,1_3
22784,17664,test,6_4
5888,16128,val,1_4
26112,13312,test,6_3
10496,18432,test,2_4
9984,16640,test,2_4
15104,5888,test,4_1
3328,12032,val,0_3
19200,16640,test,5_4
19712,17408,test,5_4
11776,16640,val,3_4
20224,3328,train,5_0
14336,12544,val,3_3
1792,14592,val,0_3
23808,16896,test,6_4
7424,17920,val,1_4
12288,13824,val,3_3
17408,16896,train,4_4
9728,17152,test,2_4
17408,12544,test,4_3
11776,8704,train,3_2
26112,9216,train,6_2
21248,4096,train,5_1
12288,16896,val,3_4
15104,8448,val,4_2
7168,10240,train,1_2
14080,17152,val,3_4
4608,15872,val,1_4
15104,8192,val,4_2
20736,16384,test,5_4
16640,6912,test,4_1
25088,13056,test,6_3
25088,18176,test,6_4
25088,9216,train,6_2
25600,16896,test,6_4
19968,15872,test,5_4
25088,7424,train,6_1
1024,14848,val,0_3
13568,12800,val,3_3
3840,16384,val,1_4
19456,17152,test,5_4
6912,10240,train,1_2
16896,1536,train,4_0
9728,16896,test,2_4
3072,13824,val,0_3
8704,16128,test,2_4
16384,4864,test,4_1
25856,14336,test,6_3
768,17664,train,0_4
20224,2304,train,5_0
18688,4096,test,4_1
14336,18432,val,3_4
512,18176,train,0_4
10752,18432,test,2_4
21248,8448,train,5_2
20480,1536,train,5_0
4864,12800,train,1_3
13568,17152,val,3_4
7680,11776,train,2_3
22784,17152,test,6_4
10752,6912,val,2_1
25856,12288,test,6_3
21760,8704,train,5_2
10496,18176,test,2_4
22528,2560,test,6_0
12800,7424,train,3_1
18944,17152,test,5_4
15104,14592,test,4_3
9472,16128,test,2_4
8192,18432,test,2_4
12800,17920,val,3_4
24320,17408,test,6_4
7168,11264,train,1_3
20480,16896,test,5_4
13312,7168,train,3_1
11776,12032,val,3_3
2304,13312,val,0_3
11008,8960,train,2_2
23296,12544,test,6_3
16640,13312,test,4_3
22016,9984,train,5_2
20224,8960,train,5_2
14336,16896,val,3_4
1792,14848,val,0_3
20992,5120,train,5_1
25856,12800,test,6_3
24320,18432,test,6_4
14336,14848,val,3_3
23552,17920,test,6_4
18176,10240,val,4_2
6144,16384,val,1_4
2304,13568,val,0_3
4864,18432,val,1_4
24320,7168,train,6_1
14592,16128,val,3_4
4608,18432,val,1_4
24576,14080,test,6_3
21248,16128,test,5_4
5632,18176,val,1_4
12288,8192,train,3_2
12288,16640,val,3_4
14336,11520,val,3_3
5888,13568,train,1_3
10496,5632,val,2_1
23040,2048,test,6_0
7424,11776,train,1_3
23296,2304,test,6_0
18944,2304,train,5_0
18688,14336,test,4_3
7424,16384,val,1_4
22016,7424,train,5_1
24320,5888,train,6_1
6656,16384,val,1_4
2048,18432,train,0_4
20480,7168,train,5_1
11264,16896,val,3_4
12800,11520,val,3_3
9216,17920,test,2_4
24576,16128,test,6_4
20992,8448,train,5_2
25856,11264,test,6_3
23040,16640,test,6_4
19712,17152,test,5_4
25344,15616,test,6_4
11520,15872,val,3_4
14336,18176,val,3_4
21504,4608,train,5_1
8960,16384,test,2_4
1280,13056,val,0_3
13568,11520,val,3_3
3328,13824,val,0_3
15616,9216,val,4_2
5888,13056,train,1_3
23040,18432,test,6_4
13824,3328,test,3_0
23296,18432,test,6_4
23552,16896,test,6_4
21760,7680,train,5_2
11008,18176,test,2_4
11520,11520,val,3_3
23040,14080,test,6_3
3840,16128,val,1_4
24320,2304,test,6_0
23552,2304,test,6_0
16896,4608,test,4_1
16128,7936,val,4_2
7168,10496,train,1_2
25856,5888,train,6_1
23808,8448,train,6_2
13568,17664,val,3_4
20992,4096,train,5_1
23296,18176,test,6_4
23296,3584,test,6_0
11008,8704,train,2_2
5888,8704,train,1_2
6912,11520,train,1_3
17152,10240,val,4_2
13312,3328,test,3_0
19200,2304,train,5_0
4352,17152,val,1_4
768,14080,val,0_3
8192,11776,train,2_3
15104,7936,val,4_2
7168,11008,train,1_2
5376,15104,val,1_4
15616,5376,test,4_1
23296,17664,test,6_4
20736,15360,test,5_4
768,14336,val,0_3
22784,2048,test,6_0
8704,12032,train,2_3
11264,11264,val,3_3
18432,12544,test,4_3
11264,18176,val,3_4
23040,1792,test,6_0
20736,6144,train,5_1
7168,12288,train,1_3
3072,13568,val,0_3
17152,6912,test,4_1
0,13824,val,0_3
15887,8050,train,neg
16176,14146,train,neg
18197,3703,train,neg
14367,3945,train,neg
