row_off,col_off,split,block
62559,32769,val,4_2
62559,36741,val,4_2
65538,67524,test,4_4
20853,48657,val,1_3
26811,38727,val,1_2
993,68517,train,0_4
53622,67524,test,3_4
33762,69510,train,2_4
62559,69510,test,4_4
92349,13902,train,6_0
5958,73482,train,0_4
102279,6951,train,6_0
28797,38727,val,1_2
42699,44685,val,2_2
14895,65538,train,0_4
1986,58587,train,0_3
29790,73482,train,1_4
91356,33762,val,6_2
15888,65538,train,1_4
97314,66531,test,6_4
58587,45678,val,3_3
94335,34755,val,6_2
72489,8937,val,4_0
82419,61566,test,5_4
86391,22839,train,5_1
87384,17874,train,5_1
18867,57594,val,1_3
20853,58587,val,1_3
103272,43692,val,6_2
69510,67524,test,4_4
103272,22839,train,6_1
3972,68517,train,0_4
86391,48657,train,5_3
83412,22839,train,5_1
18867,53622,val,1_3
81426,34755,train,5_2
13902,67524,train,0_4
21846,64545,train,1_4
28797,36741,val,1_2
87384,18867,train,5_1
99300,35748,val,6_2
79440,67524,test,5_4
67524,43692,val,4_2
76461,68517,test,5_4
55608,56601,val,3_3
57594,20853,test,3_1
72489,32769,val,4_2
72489,42699,val,4_2
3972,65538,train,0_4
103272,53622,test,6_3
8937,60573,train,0_4
103272,35748,val,6_2
37734,33762,val,2_2
10923,62559,train,0_4
98307,50643,test,6_3
10923,64545,train,0_4
92349,7944,train,6_0
83412,50643,train,5_3
6951,61566,train,0_4
46671,26811,test,3_1
90363,34755,val,6_2
5958,57594,train,0_3
102279,35748,val,6_2
67524,66531,test,4_4
102279,40713,val,6_2
99300,66531,test,6_4
52629,70503,test,3_4
102279,32769,val,6_2
46671,49650,val,3_3
29790,38727,val,1_2
55608,65538,test,3_4
17874,41706,val,1_2
94335,31776,val,6_2
84405,48657,train,5_3
66531,69510,test,4_4
28797,59580,val,1_3
87384,16881,train,5_1
29790,34755,val,1_2
74475,10923,val,4_0
97314,8937,train,6_0
993,69510,train,0_4
7944,60573,train,0_4
4965,57594,train,0_3
67524,63552,test,4_4
82419,14895,train,5_0
9930,59580,train,0_3
80433,22839,train,5_1
27804,47664,val,1_3
37734,65538,train,2_4
80433,17874,train,5_1
13902,65538,train,0_4
34755,63552,train,2_4
76461,71496,test,5_4
6951,58587,train,0_3
86391,41706,train,5_2
26811,54615,val,1_3
37734,53622,train,2_3
96321,57594,test,6_3
97314,57594,test,6_3
49650,66531,test,3_4
993,61566,train,0_4
2979,61566,train,0_4
62559,31776,val,4_2
98307,42699,val,6_2
36741,33762,val,2_2
76461,63552,test,5_4
60573,71496,test,4_4
86391,50643,train,5_3
95328,10923,train,6_0
4965,67524,train,0_4
84405,7944,train,5_0
3972,59580,train,0_3
58587,46671,val,3_3
93342,12909,train,6_0
27804,38727,val,1_2
96321,23832,train,6_1
68517,35748,val,4_2
15888,73482,train,1_4
9930,54615,train,0_3
104265,66531,test,6_4
25818,44685,val,1_2
7944,63552,train,0_4
23832,57594,val,1_3
7944,52629,train,0_3
68517,62559,test,4_4
2979,59580,train,0_3
41706,993,train,2_0
102279,14895,train,6_0
100293,73482,test,6_4
92349,48657,test,6_3
67524,37734,val,4_2
45678,70503,test,3_4
82419,17874,train,5_1
50643,993,test,3_0
96321,58587,test,6_3
59580,54615,val,3_3
81426,9930,train,5_0
83412,39720,train,5_2
60573,14895,val,4_0
61566,38727,val,4_2
42699,32769,val,2_2
47664,64545,test,3_4
86391,16881,train,5_1
90363,62559,test,6_4
47664,50643,val,3_3
95328,71496,test,6_4
85398,10923,train,5_0
80433,39720,train,5_2
26811,45678,val,1_3
82419,5958,train,5_0
32769,70503,train,2_4
105258,66531,test,7_4
84405,16881,train,5_1
2979,72489,train,0_4
101286,63552,test,6_4
80433,28797,train,5_1
83412,73482,test,5_4
101286,64545,test,6_4
20853,55608,val,1_3
29790,40713,val,1_2
43692,34755,val,2_2
13902,66531,train,0_4
42699,42699,val,2_2
103272,25818,train,6_1
7944,51636,train,0_3
71496,21846,train,4_1
58587,67524,test,3_4
43692,22839,test,2_1
85398,63552,test,5_4
72489,50643,train,4_3
81426,14895,train,5_0
68517,66531,test,4_4
88377,68517,test,5_4
90363,66531,test,6_4
29790,48657,val,1_3
36741,70503,train,2_4
70503,35748,val,4_2
97314,46671,test,6_3
38727,67524,train,2_4
61566,36741,val,4_2
24825,52629,val,1_3
26811,39720,val,1_2
62559,37734,val,4_2
8937,68517,train,0_4
104265,58587,test,6_3
8937,61566,train,0_4
40713,24825,test,2_1
51636,47664,val,3_3
18867,54615,val,1_3
73482,70503,test,4_4
39720,51636,train,2_3
56601,12909,test,3_0
5958,60573,train,0_4
56601,69510,test,3_4
82419,31776,train,5_2
2979,58587,train,0_3
103272,14895,train,6_0
15888,66531,train,1_4
13902,68517,train,0_4
96321,32769,val,6_2
64545,11916,val,4_0
104265,61566,test,6_4
61566,30783,val,4_2
12909,63552,train,0_4
30783,40713,val,2_2
3972,60573,train,0_4
11916,69510,train,0_4
76461,60573,test,5_4
8937,64545,train,0_4
5958,58587,train,0_3
65538,71496,test,4_4
56601,45678,val,3_3
24825,47664,val,1_3
6951,56601,train,0_3
52629,21846,test,3_1
97314,45678,test,6_3
44685,33762,val,2_2
98307,71496,test,6_4
44685,35748,val,2_2
85398,50643,train,5_3
46671,73482,test,3_4
69510,7944,val,4_0
71496,12909,val,4_0
76461,70503,test,5_4
52629,56601,val,3_3
100293,13902,train,6_0
67524,38727,val,4_2
37734,70503,train,2_4
11916,64545,train,0_4
2979,57594,train,0_3
56601,53622,val,3_3
27804,52629,val,1_3
90363,58587,test,6_3
20853,71496,train,1_4
28797,40713,val,1_2
96321,67524,test,6_4
79440,53622,train,5_3
47664,20853,test,3_1
0,55608,train,0_3
20853,70503,train,1_4
26811,37734,val,1_2
92349,37734,val,6_2
63552,32769,val,4_2
51636,56601,val,3_3
66531,35748,val,4_2
25818,53622,val,1_3
993,63552,train,0_4
6951,60573,train,0_4
73482,8937,val,4_0
16881,56601,val,1_3
56601,29790,test,3_1
74475,3972,val,4_0
22839,54615,val,1_3
47664,46671,val,3_3
93342,31776,val,6_2
80433,16881,train,5_1
91356,64545,test,6_4
90363,64545,test,6_4
83412,11916,train,5_0
96321,72489,test,6_4
28797,39720,val,1_2
5958,55608,train,0_3
73482,69510,test,4_4
32769,69510,train,2_4
77454,20853,train,5_1
60573,66531,test,4_4
53622,72489,test,3_4
73482,53622,train,4_3
99300,71496,test,6_4
94335,65538,test,6_4
50643,60573,test,3_4
14895,64545,train,0_4
85398,12909,train,5_0
105258,64545,test,7_4
100293,40713,val,6_2
12909,64545,train,0_4
81426,16881,train,5_1
83412,28797,train,5_1
6951,51636,train,0_3
58587,16881,test,3_1
55608,14895,test,3_0
16881,66531,train,1_4
21846,58587,val,1_3
38727,35748,val,2_2
81426,72489,test,5_4
25818,45678,val,1_3
0,60573,train,0_4
94335,61566,test,6_4
89370,8937,train,5_0
45678,6951,test,3_0
18867,48657,val,1_3
102279,12909,train,6_0
67524,39720,val,4_2
90363,67524,test,6_4
59580,27804,test,3_1
78447,22839,train,5_1
48657,22839,test,3_1
54615,61566,test,3_4
39720,64545,train,2_4
32769,41706,val,2_2
101286,66531,test,6_4
92349,3972,train,6_0
8937,58587,train,0_3
83412,53622,train,5_3
97314,49650,test,6_3
76461,21846,train,5_1
37734,67524,train,2_4
13902,64545,train,0_4
26811,46671,val,1_3
84405,18867,train,5_1
93342,16881,train,6_1
90363,22839,train,6_1
7944,61566,train,0_4
9930,60573,train,0_4
14895,72489,train,0_4
4965,56601,train,0_3
28797,44685,val,1_2
62559,34755,val,4_2
47664,48657,val,3_3
59580,11916,test,3_0
83412,40713,train,5_2
57594,17874,test,3_1
9930,53622,train,0_3
105258,62559,test,7_4
22839,40713,val,1_2
27804,41706,val,1_2
25818,22839,train,1_1
103272,6951,train,6_0
45678,54615,val,3_3
97314,72489,test,6_4
88377,70503,test,5_4
83412,37734,train,5_2
94335,12909,train,6_0
54615,51636,val,3_3
80433,11916,train,5_0
94335,8937,train,6_0
8937,70503,train,0_4
100293,62559,test,6_4
59580,29790,test,3_1
79440,17874,train,5_1
84312,24479,train,neg
85848,24479,train,neg
52572,8275,train,neg
63939,56586,train,neg
84824,23967,train,neg
84824,25503,train,neg
72020,14813,train,neg
85336,24479,train,neg
52572,7763,train,neg
53084,7763,train,neg
85848,26015,train,neg
57211,15270,train,neg
85336,26015,train,neg
63295,31690,train,neg
85336,23455,train,neg
72532,14813,train,neg
64451,56586,train,neg
56699,15782,train,neg
72532,14301,train,neg
84824,24479,train,neg
72020,14301,train,neg
83800,25503,train,neg
84312,23967,train,neg
63295,32202,train,neg
85336,24991,train,neg
85848,23967,train,neg
83800,24479,train,neg
52572,8787,train,neg
85336,23967,train,neg
85848,25503,train,neg
86360,24991,train,neg
53084,8275,train,neg
84312,23455,train,neg
84824,24991,train,neg
63939,56074,train,neg
84824,26015,train,neg
62783,31690,train,neg
64451,56074,train,neg
85848,23455,train,neg
84312,24991,train,neg
86360,26015,train,neg
83800,23455,train,neg
56699,15270,train,neg
86360,24479,train,neg
85336,25503,train,neg
83800,24991,train,neg
84312,25503,train,neg
83800,23967,train,neg
57211,15782,train,neg
53084,8787,train,neg
85848,24991,train,neg
86360,25503,train,neg
84824,23455,train,neg
62783,32202,train,neg
