ref_id,resolver_state,resolver_doi,resolver_reason,splink_top_candidate,splink_top_doi,splink_match_weight,splink_match_probability,agrees_with_resolver
Benedek_2015_multilayer-markov-random-field-models::b0,resolved,10.3390/rs1030122,via=crossref; ratio=1.00; year=2009,cr::10.3390/rs1030122,10.3390/rs1030122,26.45099277950844,0.9999999890992155,True
Benedek_2015_multilayer-markov-random-field-models::b1,resolved,10.1109/lgrs.2013.2284297,via=crossref; ratio=1.00; year=2014,cr::10.1109/lgrs.2013.2284297,10.1109/lgrs.2013.2284297,24.35441251663491,0.9999999533779587,True
Benedek_2015_multilayer-markov-random-field-models::b2,resolved,10.1109/tgrs.2004.842441,via=crossref; ratio=1.00; year=2005,cr::10.1109/tgrs.2004.842441,10.1109/tgrs.2004.842441,24.161767438692515,0.9999999467176673,True
Benedek_2015_multilayer-markov-random-field-models::b3,resolved,10.1109/tgrs.2004.842441,via=crossref; ratio=1.00; year=2005,cr::10.1109/tgrs.2004.842441,10.1109/tgrs.2004.842441,24.161767438692515,0.9999999467176673,True
Benedek_2015_multilayer-markov-random-field-models::b4,unresolved,,best=crossref:0.50:10.5194/egusphere-egu23-13357,cr::10.1109/icip.2007.4379541,10.1109/icip.2007.4379541,-1.9881664842572337,0.20131560884807226,False
Benedek_2015_multilayer-markov-random-field-models::b5,resolved,10.1109/tgrs.2009.2022633,via=crossref; ratio=1.00; year=2009,cr::10.1109/tgrs.2009.2022633,10.1109/tgrs.2009.2022633,23.46132772055142,0.9999999134162123,True
Benedek_2015_multilayer-markov-random-field-models::b6,resolved,10.1109/tip.2009.2025808,via=crossref; ratio=0.99; year=2009,cr::10.1109/tip.2009.2025808,10.1109/tip.2009.2025808,22.705688137984747,0.9999998538136796,True
Benedek_2015_multilayer-markov-random-field-models::b7,resolved,10.1109/tpami.2011.94,via=crossref; ratio=1.00; year=2012,cr::10.1109/tpami.2011.94,10.1109/tpami.2011.94,22.46132772055142,0.9999998268324397,True
Benedek_2015_multilayer-markov-random-field-models::b8,resolved,10.1111/j.2517-6161.1986.tb01412.x,via=crossref; ratio=0.91; year=1986,cr::10.1111/j.2517-6161.1986.tb01412.x,10.1111/j.2517-6161.1986.tb01412.x,18.249087488538414,0.9999967902154783,True
Benedek_2015_multilayer-markov-random-field-models::b9,resolved,10.1109/tgrs.2008.916643,via=crossref; ratio=1.00; year=2008,cr::10.1109/tgrs.2008.916643,10.1109/tgrs.2008.916643,24.313770532137564,0.9999999520459003,True
Benedek_2015_multilayer-markov-random-field-models::b10,unresolved,,best=crossref:0.38:10.1109/robio.2018.8665321,cr::10.32614/r.manuals,10.32614/r.manuals,-9.052264642117017,0.0018800938600636121,False
Benedek_2015_multilayer-markov-random-field-models::b11,resolved,10.1109/36.843009,via=crossref; ratio=1.00; year=2000,cr::10.1109/36.843009,10.1109/36.843009,23.854338913500264,0.9999999340631142,True
Benedek_2015_multilayer-markov-random-field-models::b12,resolved,10.1109/tip.2002.999678,via=crossref; ratio=0.99; year=2002,cr::10.1109/tip.2002.999678,10.1109/tip.2002.999678,21.393766250604287,0.9999996370602959,True
Benedek_2015_multilayer-markov-random-field-models::b13,resolved,10.1109/tgrs.2005.861007,via=crossref; ratio=1.00; year=2006,cr::10.1109/tgrs.2005.861007,10.1109/tgrs.2005.861007,25.313770532137564,0.9999999760229497,True
Benedek_2015_multilayer-markov-random-field-models::b14,resolved,10.1016/j.patrec.2006.08.010,via=crossref; ratio=1.00; year=2007,cr::10.1016/j.patrec.2006.08.010,10.1016/j.patrec.2006.08.010,25.313770532137564,0.9999999760229497,True
Benedek_2015_multilayer-markov-random-field-models::b15,resolved,10.1109/tip.2008.916047,via=crossref; ratio=1.00; year=2008,cr::10.1109/tip.2008.916047,10.1109/tip.2008.916047,24.576804937971357,0.99999996003825,True
Benedek_2015_multilayer-markov-random-field-models::b16,resolved,10.1016/j.sigpro.2012.07.013,via=crossref; ratio=1.00; year=2013,cr::10.1016/j.sigpro.2012.07.013,10.1016/j.sigpro.2012.07.013,24.619592383484182,0.9999999612060327,True
Benedek_2015_multilayer-markov-random-field-models::b17,unresolved,,best=crossref:0.70:10.31274/rtd-180813-10987; skipped=semanticscholar (rate-limited),cr::10.5962/bhl.title.122814,10.5962/bhl.title.122814,-9.052264642117017,0.0018800938600636121,False
Benedek_2015_multilayer-markov-random-field-models::b18,resolved,10.1109/tip.2005.849319,via=crossref; ratio=1.00; year=2005,cr::10.1109/tip.2005.849319,10.1109/tip.2005.849319,25.23576802013629,0.9999999746908913,True
Benedek_2015_multilayer-markov-random-field-models::b19,unresolved,,best=crossref:1.00:10.1109/icnc.2013.6818189; skipped=semanticscholar (rate-limited),cr::10.1109/cvpr.2005.177,10.1109/cvpr.2005.177,14.740440724067417,0.999963468346734,False
Benedek_2015_multilayer-markov-random-field-models::b20,resolved,10.1109/tgrs.2011.2154336,via=crossref; ratio=1.00; year=2011,cr::10.1109/tgrs.2011.2154336,10.1109/tgrs.2011.2154336,25.313770532137564,0.9999999760229497,True
Benedek_2015_multilayer-markov-random-field-models::b21,unresolved,,best=crossref:0.48:10.1111/j.1751-5823.2011.00160.x; skipped=semanticscholar (rate-limited),cr::10.1007/b97277,10.1007/b97277,-9.052264642117017,0.0018800938600636121,False
Benedek_2015_multilayer-markov-random-field-models::b22,unresolved,,best=crossref:0.48:10.1021/acs.estlett.4c00777.s001; skipped=semanticscholar (rate-limited),cr::10.2172/108147,10.2172/108147,-9.052264642117017,0.0018800938600636121,False
Benedek_2015_multilayer-markov-random-field-models::b23,resolved,10.1109/tgrs.2006.879498,via=crossref; ratio=1.00; year=2006,cr::10.1109/tgrs.2006.879498,10.1109/tgrs.2006.879498,25.89873303285872,0.9999999840152997,True
Benedek_2015_multilayer-markov-random-field-models::b24,unresolved,,best=crossref:1.00:10.1016/b978-0-08-051581-6.50057-x; skipped=semanticscholar (rate-limited),cr::10.1109/tpami.1984.4767596,10.1109/tpami.1984.4767596,14.673545491606108,0.9999617346186773,False
Benedek_2015_multilayer-markov-random-field-models::b25,resolved,10.1109/tgrs.2006.888861,via=crossref; ratio=1.00; year=2007,cr::10.1109/tgrs.2006.888861,10.1109/tgrs.2006.888861,23.313770532137564,0.9999999040918053,True
Benedek_2015_multilayer-markov-random-field-models::b26,resolved,10.1109/tip.2013.2259833,via=crossref; ratio=1.00; year=2013,cr::10.1109/tip.2013.2259833,10.1109/tip.2013.2259833,22.576804937971357,0.9999998401530191,True
Benedek_2015_multilayer-markov-random-field-models::b27,resolved,10.5194/isprsannals-i-7-129-2012,via=crossref; ratio=1.00; year=2012,work::Hoberg_2012_context-models-crf-based,10.5194/isprsannals-i-7-129-2012,11.460262010284346,0.9996452166183399,True
Benedek_2015_multilayer-markov-random-field-models::b28,resolved,10.1109/tgrs.2014.2326886,via=crossref; ratio=1.00; year=2015,cr::10.1109/tgrs.2014.2326886,10.1109/tgrs.2014.2326886,24.50641561007996,0.9999999580401626,True
Benedek_2015_multilayer-markov-random-field-models::b29,resolved,10.1023/b:aire.0000045502.10941.a9,via=crossref; ratio=1.00; year=2004,cr::10.1023/b:aire.0000045502.10941.a9,10.1023/b:aire.0000045502.10941.a9,24.576804937971357,0.99999996003825,True
Benedek_2015_multilayer-markov-random-field-models::b30,resolved,10.1109/tgrs.2004.835294,via=crossref; ratio=1.00; year=2004,cr::10.1109/tgrs.2004.835294,10.1109/tgrs.2004.835294,24.483695533579876,0.9999999573741334,True
Benedek_2015_multilayer-markov-random-field-models::b31,resolved,10.1109/tip.2007.903841,via=crossref; ratio=1.00; year=2007,cr::10.1109/tip.2007.903841,10.1109/tip.2007.903841,25.23576802013629,0.9999999746908913,True
Benedek_2015_multilayer-markov-random-field-models::b32,resolved,10.1109/tgrs.1986.289628,via=crossref; ratio=1.00; year=1986,cr::10.1109/tgrs.1986.289628,10.1109/tgrs.1986.289628,15.673545491606108,0.9999808669432718,True
Benedek_2015_multilayer-markov-random-field-models::b33,resolved,10.1016/j.imavis.2006.03.005,via=crossref; ratio=1.00; year=2006,cr::10.1016/j.imavis.2006.03.005,10.1016/j.imavis.2006.03.005,23.89873303285872,0.9999999360612015,True
Benedek_2015_multilayer-markov-random-field-models::b34,resolved,10.1561/9781601985897,via=crossref; ratio=1.00; year=2011,cr::10.1561/9781601985897,10.1561/9781601985897,7.233815706472672,0.9934002308350699,True
Benedek_2015_multilayer-markov-random-field-models::b35,unresolved,,best=crossref:0.93:10.1109/icpr.2002.1044836; skipped=semanticscholar (rate-limited),cr::10.1109/icpr.2002.1044836,10.1109/icpr.2002.1044836,6.7757975879442585,0.9909565055870254,False
Benedek_2015_multilayer-markov-random-field-models::b36,unresolved,,"best=crossref:0.80:10.1007/978-1-4613-8190-7_2; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1007/3-540-47977-5_21,10.1007/3-540-47977-5_21,12.682654431620794,0.9998479191474262,False
Benedek_2015_multilayer-markov-random-field-models::b37,resolved,10.1109/tpami.2004.1262177,via=crossref; ratio=1.00; year=2004,cr::10.1109/tpami.2004.1262177,10.1109/tpami.2004.1262177,24.46132772055142,0.9999999567081043,True
Benedek_2015_multilayer-markov-random-field-models::b38,resolved,10.1109/lgrs.2004.828917,via=crossref; ratio=1.00; year=2004,cr::10.1109/lgrs.2004.828917,10.1109/lgrs.2004.828917,25.396232692329537,0.9999999773550079,True
Benedek_2015_multilayer-markov-random-field-models::b39,resolved,10.1109/icrcc.2012.6450547,via=crossref; ratio=1.00; year=2012,cr::10.1109/icrcc.2012.6450547,10.1109/icrcc.2012.6450547,12.26761693234195,0.9997972358087519,True
Benedek_2015_multilayer-markov-random-field-models::b40,resolved,10.1007/11612032_84,via=crossref; ratio=1.00; year=2006,cr::10.1007/11612032_84,10.1007/11612032_84,9.744054976284936,0.9988352277273359,True
Benedek_2015_multilayer-markov-random-field-models::b41,resolved,10.1016/j.rse.2007.10.002,via=crossref; ratio=1.00; year=2008,cr::10.1016/j.rse.2007.10.002,10.1016/j.rse.2007.10.002,23.15277865546526,0.9999998927693113,True
Benedek_2015_multilayer-markov-random-field-models::b42,resolved,10.1023/a:1008129103384,via=crossref; ratio=1.00; year=2000,cr::10.1023/a:1008129103384,10.1023/a:1008129103384,20.487267730097944,0.9999993196731856,True
Benedek_2015_multilayer-markov-random-field-models::b43,resolved,10.1109/tgrs.2010.2052816,via=crossref; ratio=1.00; year=2011,cr::10.1109/tgrs.2010.2052816,10.1109/tgrs.2010.2052816,24.89873303285872,0.9999999680305998,True
Benedek_2015_multilayer-markov-random-field-models::b44,resolved,10.1109/lgrs.2006.875773,via=crossref; ratio=1.00; year=2006,cr::10.1109/lgrs.2006.875773,10.1109/lgrs.2006.875773,23.50641561007996,0.9999999160803287,True
Benedek_2015_multilayer-markov-random-field-models::b45,resolved,10.1109/tgrs.2003.817269,via=crossref; ratio=1.00; year=2003,cr::10.1109/tgrs.2003.817269,10.1109/tgrs.2003.817269,23.576804937971357,0.9999999200765032,True
Benedek_2015_multilayer-markov-random-field-models::b46,resolved,10.1109/lgrs.2010.2102333,via=crossref; ratio=1.00; year=2011,cr::10.1109/lgrs.2010.2102333,10.1109/lgrs.2010.2102333,24.02426391494258,0.9999999413894344,True
Benedek_2015_multilayer-markov-random-field-models::b47,ambiguous,,2 distinct works accepted at crossref,cr::10.1109/iccta.2007.128,10.1109/iccta.2007.128,12.18143978422747,0.9997847576396186,False
Benedek_2015_multilayer-markov-random-field-models::b48,unresolved,,"best=crossref:0.58:10.58837/chula.the.2010.1140; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1017/s0305004100027419,10.1017/s0305004100027419,26.949703995603254,0.9999999922850925,False
Benedek_2015_multilayer-markov-random-field-models::b49,resolved,10.1109/icemi.2007.4350825,via=crossref; ratio=1.00; year=2007,cr::10.1109/icemi.2007.4350825,10.1109/icemi.2007.4350825,13.26761693234195,0.9998986076250045,True
Benedek_2015_multilayer-markov-random-field-models::b50,resolved,10.1109/tip.2006.873448,via=crossref; ratio=1.00; year=2006,cr::10.1109/tip.2006.873448,10.1109/tip.2006.873448,24.040752037731146,0.9999999420554635,True
Benedek_2015_multilayer-markov-random-field-models::b51,resolved,10.1109/tgrs.2006.881118,via=crossref; ratio=0.99; year=2006,cr::10.1109/tgrs.2006.881118,10.1109/tgrs.2006.881118,25.89873303285872,0.9999999840152997,True
Benedek_2015_multilayer-markov-random-field-models::b52,resolved,10.1109/icares.2014.7024381,via=crossref; ratio=1.00; year=2014,cr::10.1109/icares.2014.7024381,10.1109/icares.2014.7024381,13.26761693234195,0.9998986076250045,True
Benedek_2015_multilayer-markov-random-field-models::b53,unresolved,,"best=crossref:1.00:10.1109/joe.2012.2206677; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1109/joe.2012.2206677,10.1109/joe.2012.2206677,15.858722321468527,0.9999831716483023,False
Benedek_2015_multilayer-markov-random-field-models::b54,resolved,10.1109/icpr.2014.169,via=crossref; ratio=1.00; year=2014,cr::10.1109/icpr.2014.169,10.1109/icpr.2014.169,11.945688837454586,0.9997465576082003,True
Benedek_2015_multilayer-markov-random-field-models::b55,resolved,10.1109/36.481897,via=crossref; ratio=1.00; year=1996,cr::10.1109/36.481897,10.1109/36.481897,24.161767438692515,0.9999999467176673,True
Benedek_2015_multilayer-markov-random-field-models::b56,resolved,10.1016/j.optlastec.2013.10.003,via=crossref; ratio=1.00; year=2014,cr::10.1016/j.optlastec.2013.10.003,10.1016/j.optlastec.2013.10.003,19.371790512678007,0.9999985259597388,True
Benedek_2015_multilayer-markov-random-field-models::b57,unresolved,,"best=crossref:0.88:10.7551/mitpress/8579.003.0013; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1007/11744047_2,10.1007/11744047_2,12.26761693234195,0.9997972358087519,False
Benedek_2015_multilayer-markov-random-field-models::b58,resolved,10.1109/lgrs.2014.2300873,via=crossref; ratio=1.00; year=2014,cr::10.1109/lgrs.2014.2300873,10.1109/lgrs.2014.2300873,19.72586710800549,0.9999988467543924,True
Benedek_2015_multilayer-markov-random-field-models::b59,resolved,10.1109/lgrs.2012.2219494,via=crossref; ratio=1.00; year=2013,cr::10.1109/lgrs.2012.2219494,10.1109/lgrs.2012.2219494,21.216908992884974,0.9999995897261851,True
Benedek_2015_multilayer-markov-random-field-models::b60,resolved,10.1007/3-540-63460-6_126,via=crossref; ratio=1.00; year=1997,cr::10.1007/3-540-63460-6_126,10.1007/3-540-63460-6_126,13.26761693234195,0.9998986076250045,True
Benedek_2015_multilayer-markov-random-field-models::b61,unresolved,,"best=crossref:0.87:10.1201/9781315373515-10; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1109/tnn.2005.845141,10.1109/tnn.2005.845141,23.650805519415133,0.9999999240726777,False
Benedek_2015_multilayer-markov-random-field-models::b62,resolved,10.1109/agro-geoinformatics.2012.6311725,via=crossref; ratio=1.00; year=2012,cr::10.1109/agro-geoinformatics.2012.6311725,10.1109/agro-geoinformatics.2012.6311725,11.682654431620794,0.99969588454499,True
Benedek_2015_multilayer-markov-random-field-models::b63,resolved,10.1109/tgrs.2007.907109,via=crossref; ratio=1.00; year=2007,cr::10.1109/tgrs.2007.907109,10.1109/tgrs.2007.907109,25.313770532137564,0.9999999760229497,True
Alwan_1988_time-series-modeling-statistical-process::b0,unresolved,,"best=crossref:0.42:10.1111/j.1467-9892.1990.tb00038.x; skipped=semanticscholar,arxiv (rate-limited)",cr::10.5962/bhl.title.134785,10.5962/bhl.title.134785,-9.052264642117017,0.0018800938600636121,False
Alwan_1988_time-series-modeling-statistical-process::b1,resolved,10.1080/00224065.1978.11980842,via=crossref; ratio=1.00; year=1978,cr::10.1080/00224065.1978.11980842,10.1080/00224065.1978.11980842,24.02426391494258,0.9999999413894344,True
Alwan_1988_time-series-modeling-statistical-process::b2,unresolved,,"best=crossref:1.00:10.1111/j.1467-9892.2009.00643.x; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1111/j.1467-9892.2009.00643.x,10.1111/j.1467-9892.2009.00643.x,-4.642019505313508,0.038508647964824665,False
Alwan_1988_time-series-modeling-statistical-process::b3,unresolved,,"best=crossref:0.92:10.5040/9781666990355.ch-7; skipped=semanticscholar,arxiv (rate-limited)",cr::10.2307/2346997,10.2307/2346997,21.939854671633643,0.9999997514318183,False
Alwan_1988_time-series-modeling-statistical-process::b4,unresolved,,"best=crossref:0.55:10.14706/icesos177; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1137/1.9781611970319.ch10,10.1137/1.9781611970319.ch10,-7.633160391912068,0.005011960281328341,False
Alwan_1988_time-series-modeling-statistical-process::b5,resolved,10.6028/jres.067c.015,via=crossref; ratio=1.00; year=1963,cr::10.6028/jres.067c.015,10.6028/jres.067c.015,15.673545491606108,0.9999808669432718,True
Alwan_1988_time-series-modeling-statistical-process::b6,unresolved,,"best=crossref:0.28:10.3403/30136801; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1002/j.1538-7305.1981.tb00239.x,10.1002/j.1538-7305.1981.tb00239.x,29.3541063385773,0.9999999985427519,False
Alwan_1988_time-series-modeling-statistical-process::b7,unresolved,,"best=crossref:0.21:10.7717/peerj.10467/supp-2; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1080/00224065.1986.11979014,10.1080/00224065.1986.11979014,15.683685239630847,0.9999810009428531,False
Alwan_1988_time-series-modeling-statistical-process::b8,unresolved,,"best=crossref:0.77:10.1007/978-981-13-1736-1_10; skipped=semanticscholar,arxiv (rate-limited)",cr::10.2307/1940529,10.2307/1940529,-10.981176683640463,0.0004944491571191531,False
Alwan_1988_time-series-modeling-statistical-process::b9,ambiguous,,2 distinct works accepted at crossref,cr::10.1093/biomet/41.1-2.100,10.1093/biomet/41.1-2.100,18.094119734381568,0.9999964262377029,False
Alwan_1988_time-series-modeling-statistical-process::b10,unresolved,,"best=crossref:0.43:10.1111/j.1467-9892.1987.tb00427.x; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1016/s0079-8169(08)61525-1,10.1016/s0079-8169(08)61525-1,-9.052264642117017,0.0018800938600636121,False
Alwan_1988_time-series-modeling-statistical-process::b11,unresolved,,"best=crossref:1.00:10.1002/j.1538-7305.1930.tb00373.x; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1002/j.1538-7305.1930.tb00373.x,10.1002/j.1538-7305.1930.tb00373.x,4.434672783169484,0.9558024096401309,False
Alwan_1988_time-series-modeling-statistical-process::b12,resolved,10.2307/2684609,via=crossref; ratio=1.00; year=1986,cr::10.2307/2684609,10.2307/2684609,27.63156502515026,0.9999999951908304,True
Alwan_1988_time-series-modeling-statistical-process::b13,unresolved,,"best=crossref:1.00:10.1080/00401706.1987.10488248; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1002/qre.4680020420,10.1002/qre.4680020420,-2.2249759084855603,0.17621049350089055,False
Bellettini_2002_total-variation-flow::b0,resolved,10.1007/pl00011302,via=crossref; ratio=1.00; year=2001,cr::10.1007/pl00011302,10.1007/pl00011302,17.67991280804034,0.9999952377317386,True
Bellettini_2002_total-variation-flow::b1,unresolved,,"best=crossref:0.66:10.1093/oso/9780198502456.003.0003; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1093/oso/9780198502456.003.0003,10.1093/oso/9780198502456.003.0003,7.883511508317604,0.9957831192027754,False
Bellettini_2002_total-variation-flow::b2,unresolved,,"best=crossref:0.45:10.17559/tv-20130704132725; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1006/jfan.2000.3698,10.1006/jfan.2000.3698,-4.5156559309492055,0.041886038111795414,False
Bellettini_2002_total-variation-flow::b3,unresolved,,"best=crossref:0.98:10.1007/978-3-0348-7928-6_5; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1006/jfan.2000.3698,10.1006/jfan.2000.3698,20.77227013202862,0.9999994416283373,False
Bellettini_2002_total-variation-flow::b4,unresolved,,"best=crossref:0.92:10.1080/00036811.2022.2153677; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1006/jfan.2001.3829,10.1006/jfan.2001.3829,-4.082613598250623,0.055732180558028276,False
Bellettini_2002_total-variation-flow::b5,resolved,10.1007/s002080100270,via=crossref; ratio=0.99; year=2002,cr::10.1007/s002080100270,10.1007/s002080100270,26.98248088618655,0.9999999924583931,True
Bellettini_2002_total-variation-flow::b6,resolved,10.1090/s0002-9947-99-01981-9,via=crossref; ratio=0.99; year=1999,cr::10.1090/s0002-9947-99-01981-9,10.1090/s0002-9947-99-01981-9,7.962120090054851,0.9960058450322746,True
Bellettini_2002_total-variation-flow::b7,resolved,10.1007/bf01781073,via=crossref; ratio=1.00; year=1983,cr::10.1007/bf01781073,10.1007/bf01781073,13.26761693234195,0.9998986076250045,True
Bellettini_2002_total-variation-flow::b8,resolved,10.1007/s002050010127,via=crossref; ratio=0.98; year=2001,cr::10.1007/s002050010127,10.1007/s002050010127,18.87918533594513,0.9999979260512535,True
Bellettini_2002_total-variation-flow::b9,resolved,10.1007/s002050100126,via=crossref; ratio=0.99; year=2001,cr::10.1007/s002050100126,10.1007/s002050100126,18.45553836600584,0.9999972181855573,True
Bellettini_2002_total-variation-flow::b10,resolved,10.4171/ifb/47,via=crossref; ratio=1.00; year=2001,cr::10.4171/ifb/47,10.4171/ifb/47,16.564435590620405,0.9999896818094279,True
Bellettini_2002_total-variation-flow::b11,resolved,10.14492/hokmj/1351516749,via=crossref; ratio=1.00; year=1996,cr::10.14492/hokmj/1351516749,10.14492/hokmj/1351516749,22.13939962566406,0.999999783540559,True
Bellettini_2002_total-variation-flow::b12,unresolved,,"best=crossref:0.79:10.22541/au.170670957.79092658/v1; skipped=semanticscholar,arxiv (rate-limited)",cr::10.2172/251320,10.2172/251320,-9.052264642117017,0.0018800938600636121,False
Bellettini_2002_total-variation-flow::b13,unresolved,,"best=crossref:0.65:10.21236/ada086561; skipped=semanticscholar,arxiv (rate-limited)",cr::10.5962/bhl.title.134807,10.5962/bhl.title.134807,-9.052264642117017,0.0018800938600636121,False
Bellettini_2002_total-variation-flow::b14,unresolved,,"best=crossref:0.57:10.1201/9781003419914-4; skipped=semanticscholar,arxiv (rate-limited)",cr::10.21236/ada240453,10.21236/ada240453,-10.981176683640463,0.0004944491571191531,False
Bellettini_2002_total-variation-flow::b15,unresolved,,no_title_or_author (nothing to search on),cr::10.7287/peerj.preprints.2269v2/supp-7,10.7287/peerj.preprints.2269v2/supp-7,-1.3262101098814258,0.28510894328342257,False
Bellettini_2002_total-variation-flow::b16,resolved,10.1016/0362-546x(94)90084-1,via=crossref; ratio=0.86; year=1994,cr::10.1016/0362-546x(94)90084-1,10.1016/0362-546x(94)90084-1,16.370263462833496,0.9999881953114309,True
Bellettini_2002_total-variation-flow::b17,resolved,10.1007/s002110050258,via=crossref; ratio=1.00; year=1997,cr::10.1007/s002110050258,10.1007/s002110050258,28.483695533579876,0.9999999973358832,True
Bellettini_2002_total-variation-flow::b18,unresolved,,no_title_or_author (nothing to search on),cr::10.55776/j2178,10.55776/j2178,-0.9035571039407503,0.3483504148306963,False
Bellettini_2002_total-variation-flow::b19,unresolved,,"best=crossref:0.54:10.1353/ajm.1999.0016; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1353/ajm.1999.0016,10.1353/ajm.1999.0016,18.69219155772086,0.9999976390399898,False
Bellettini_2002_total-variation-flow::b20,unresolved,,"best=crossref:0.82:10.1016/b978-0-12-775850-3.50010-8; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1016/b978-0-12-775850-3.50010-8,10.1016/b978-0-12-775850-3.50010-8,-0.6096548610035041,0.39589941285771535,False
Bellettini_2002_total-variation-flow::b21,unresolved,,"best=crossref:0.60:10.3390/app10062191; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1006/acha.1995.1008,10.1006/acha.1995.1008,-4.030229103778964,0.05767415658814685,False
Bellettini_2002_total-variation-flow::b22,resolved,10.1006/acha.1995.1008,via=crossref; ratio=0.99; year=1995,cr::10.1006/acha.1995.1008,10.1006/acha.1995.1008,17.69140844687817,0.9999952755273399,True
Bellettini_2002_total-variation-flow::b23,resolved,10.1111/j.2517-6161.1995.tb02032.x,via=crossref; ratio=1.00; year=1995,cr::10.1111/j.2517-6161.1995.tb02032.x,10.1111/j.2517-6161.1995.tb02032.x,18.634824918511804,0.9999975432686455,True
Bellettini_2002_total-variation-flow::b24,resolved,10.1051/cocv:2000117,via=crossref; ratio=0.99; year=2000,cr::10.1051/cocv:2000117,10.1051/cocv:2000117,18.45553836600584,0.9999972181855573,True
Bellettini_2002_total-variation-flow::b25,unresolved,,"best=crossref:1.00:10.1201/b18333-4; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1201/9781003583004,10.1201/9781003583004,6.051430412210813,0.985146164833457,False
Bellettini_2002_total-variation-flow::b26,resolved,10.1007/bf01393250,via=crossref; ratio=1.00; year=1978,cr::10.1007/bf01393250,10.1007/bf01393250,25.89873303285872,0.9999999840152997,True
Bellettini_2002_total-variation-flow::b27,unresolved,,"best=crossref:0.40:10.1007/978-0-8176-4585-4_7; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1515/9780691218632-054,10.1515/9780691218632-054,-9.052264642117017,0.0018800938600636121,False
Bellettini_2002_total-variation-flow::b28,unresolved,,"best=crossref:1.00:10.1070/sm1970v010n02abeh002156; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1070/sm1970v010n02abeh002156,10.1070/sm1970v010n02abeh002156,13.569215704273542,0.9999177334421858,False
Bellettini_2002_total-variation-flow::b29,resolved,10.1090/ulect/022,via=crossref; ratio=0.95; year=2001,cr::10.1090/ulect/022,10.1090/ulect/022,12.863578440266211,0.9998658413221417,True
Bellettini_2002_total-variation-flow::b30,resolved,10.1137/s0036139997327794,via=crossref; ratio=1.00; year=2000,cr::10.1137/s0036139997327794,10.1137/s0036139997327794,20.84983780948265,0.9999994708568422,True
Bellettini_2002_total-variation-flow::b31,unresolved,,"best=crossref:0.33:10.3726/978-3-0352-0326-4/16; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1080/00401706.1998.10485510,10.1080/00401706.1998.10485510,-7.633160391912068,0.005011960281328341,False
Bellettini_2002_total-variation-flow::b32,resolved,10.1016/0167-2789(92)90242-f,via=crossref; ratio=1.00; year=1992,cr::10.1016/0167-2789(92)90242-f,10.1016/0167-2789(92)90242-f,26.67634061152227,0.9999999906755914,True
Bellettini_2002_total-variation-flow::b33,unresolved,,"best=crossref:0.69:10.1088/1361-6420/ad75b1; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1007/b102248,10.1007/b102248,-9.052264642117017,0.0018800938600636121,False
Bellettini_2002_total-variation-flow::b34,unresolved,,"best=crossref:1.00:10.1137/s1064827596299767; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1137/s1064827596299767,10.1137/s1064827596299767,7.793817812573623,0.9955138441024713,False
Bellettini_2002_total-variation-flow::b35,unresolved,,"best=crossref:0.81:10.1109/83.679423; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1115/detc1995-0672,10.1115/detc1995-0672,12.18143978422747,0.9997847576396186,False
Bellettini_2002_total-variation-flow::b36,unresolved,,"best=crossref:1.00:10.1109/milcom.1992.244110; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1109/milcom.1992.244110,10.1109/milcom.1992.244110,8.438327766119448,0.9971255149219789,False
Bellettini_2002_total-variation-flow::b37,unresolved,,"best=crossref:0.70:10.1016/s0304-0208(08)71448-8; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1201/b12612-12,10.1201/b12612-12,-9.052264642117017,0.0018800938600636121,False
Abercrombie_2016_improving-consistency::b0,resolved,10.1126/science.1155121,via=crossref; ratio=1.00; year=2008,cr::10.1126/science.1155121,10.1126/science.1155121,26.566603596117442,0.9999999899386691,True
